raw\gen\time/fps,raw\gen\time/iterations,raw\gen\rollout/ep_len_mean,raw\gen\time/time_elapsed,raw\gen\time/total_timesteps,raw\gen\rollout/ep_rew_mean,raw\gen\train/n_updates,raw\gen\train/approx_kl,raw\gen\train/policy_gradient_loss,raw\gen\train/entropy_loss,raw\gen\rollout/ep_rew_wrapped_mean,raw\gen\train/explained_variance,raw\gen\train/clip_fraction,raw\gen\train/clip_range,raw\gen\train/value_loss,raw\gen\train/loss,raw\gen\train/learning_rate
327003,1,31.16,0,30650,0.80425,6120,0.0011781597,-0.0007783485501159148,-0.6614495813846588,-16.979617065927595,0.12451666593551636,0.0,0.2,72.73635444641113,30.900814056396484,0.0003
280778,1,31.29,0,30700,0.8034375,6130,0.033937518,-0.013927923856768842,-0.5609361886978149,-16.39337628875917,-0.008964776992797852,0.019999999552965164,0.2,31.972948455810545,15.336695671081543,0.0003
164037,1,30.76,0,30750,0.8067499999999999,6140,0.00035150052,-0.00044996785945841113,-0.5997581303119659,-16.401027122373343,0.08104574680328369,0.0,0.2,15.296571063995362,7.271976470947266,0.0003
197173,1,27.92,0,30800,0.8245,6150,-0.0017156792,-0.005051705107325688,-0.5658089339733123,-15.91332969560346,0.17228072881698608,0.0,0.2,23.76188850402832,10.97771167755127,0.0003
219427,1,27.92,0,30850,0.8245,6160,0.0100902505,-0.010953806569799695,-0.647419273853302,-14.296202977710054,0.19780772924423218,0.0,0.2,11.900794219970702,5.637964725494385,0.0003
247269,1,28.22,0,30900,0.822625,6170,0.0037990762,0.00358908928884194,-0.6154650449752808,-14.36557347763388,0.12907224893569946,0.0,0.2,66.90621948242188,27.392995834350586,0.0003
273520,1,27.63,0,30950,0.8263125000000001,6180,-0.0063784076,-0.014635585370473514,-0.6333957374095917,-14.452659491152154,0.17319869995117188,0.005999999865889549,0.2,37.84680442810058,18.447975158691406,0.0003
248064,1,27.53,0,31000,0.8269375,6190,-0.016160931,-0.009532187514007261,-0.6119917392730713,-13.796781998053776,0.044298529624938965,0.04599999934434891,0.2,30.748885345458984,15.19841194152832,0.0003
248469,1,26.21,0,31050,0.8361875000000001,6200,0.0014748359,-0.0005612171425018353,-0.6221958994865417,-13.647579517765553,0.33880704641342163,0.0,0.2,10.572747230529785,4.316131591796875,0.0003
284411,1,26.12,0,31100,0.8367499999999999,6210,0.01159832,-0.002603176370495941,-0.6048515439033508,-12.750382637559087,0.0216825008392334,0.0,0.2,26.70999183654785,12.015603065490723,0.0003
284872,1,26.29,0,31150,0.8356874999999999,6220,0.046142947,-0.012474317069165509,-0.6144534349441528,-12.663281525998027,0.05064892768859863,0.047999999672174457,0.2,29.212800598144533,13.78359317779541,0.0003
221918,1,25.03,0,31200,0.8435625,6230,0.0037449265,0.0008411425887606683,-0.5377464175224305,-12.879213140358916,0.13824796676635742,0.0,0.2,13.123936176300049,6.2651801109313965,0.0003
222285,1,23.9,0,31250,0.850625,6240,0.017101271,-0.005253879287047347,-0.6059317529201508,-11.983210624047787,0.26265496015548706,0.05800000093877315,0.2,20.083679580688475,9.907682418823242,0.0003
222633,1,23.22,0,31300,0.8548749999999999,6250,-0.004829905,-0.0011658376933993964,-0.588223648071289,-11.291225078467978,0.13116228580474854,0.0019999999552965165,0.2,27.24668731689453,11.567607879638672,0.0003
250856,1,22.17,0,31350,0.8614375,6260,0.020315543,-0.009205187430139716,-0.5794445931911468,-10.92528172283317,0.19385099411010742,0.011999999731779098,0.2,14.729244136810303,6.315560817718506,0.0003
244576,1,21.1,0,31400,0.8681250000000001,6270,0.00855989,0.0015196075050626589,-0.614425539970398,-10.103171800886049,0.057849884033203125,0.0,0.2,17.72713623046875,8.249478340148926,0.0003
307048,1,20.79,0,31450,0.8700625,6280,-4.309654e-05,-0.0054333771024831275,-0.6977219164371491,-9.416250003752065,0.2700549364089966,0.02799999937415123,0.2,9.375273132324219,4.4612603187561035,0.0003
252066,1,20.81,0,31500,0.8699375,6290,-0.0059691546,-0.004434952405979864,-0.523261296749115,-9.251296197929186,0.04333925247192383,0.007999999821186066,0.2,15.189693832397461,7.179750919342041,0.0003
224408,1,21.01,0,31550,0.8686875000000001,6300,0.0022014522,-0.0003654928179095407,-0.6306169092655182,-9.234198094987077,-0.07341015338897705,0.0,0.2,25.775300788879395,10.182894706726074,0.0003
288983,1,20.19,0,31600,0.8738125000000001,6310,0.0021745444,-0.003859575689304684,-0.5755380630493164,-9.377454656668705,0.17799633741378784,0.003999999910593033,0.2,15.01490306854248,7.1551899909973145,0.0003
337699,1,20.05,0,31650,0.8746875000000002,6320,-0.0013286114,-0.012876456927508073,-0.6802864372730255,-9.012746881943894,0.01923549175262451,0.05999999940395355,0.2,28.752359771728514,14.16041374206543,0.0003
253658,1,19.96,0,31700,0.8752500000000001,6330,-0.028586501,-0.008789601415628567,-0.618266636133194,-9.006533487391426,-0.0004369020462036133,0.02800000011920929,0.2,29.396248245239256,14.044058799743652,0.0003
254059,1,19.93,0,31750,0.8754375,6340,0.044519633,0.007484600976575173,-0.7299378991127015,-8.953660433952464,0.12590527534484863,0.08800000064074993,0.2,15.256482028961182,6.900779724121094,0.0003
265381,1,20.07,0,31800,0.8745625000000001,6350,0.027075496,-0.011317859045229816,-0.8134287834167481,-8.87853930088575,0.03477334976196289,0.11399999670684338,0.2,14.535450172424316,6.842085838317871,0.0003
254871,1,18.97,0,31850,0.8814375000000001,6360,0.0021932079,-0.0011410137594211277,-0.8228420436382293,-8.93251336929272,0.17485982179641724,0.0,0.2,29.06768035888672,13.744636535644531,0.0003
255255,1,19.24,0,31900,0.8797500000000003,6370,0.019360688,-0.012160431532654847,-0.7710908591747284,-8.42135608813609,0.2764583230018616,0.03399999961256981,0.2,13.91810998916626,6.687397480010986,0.0003
227265,1,19.38,0,31950,0.8788750000000001,6380,0.010370403,-0.001730819942895323,-0.7922306954860687,-8.635642961662962,0.22831004858016968,0.037999999895691874,0.2,16.42455883026123,7.907768726348877,0.0003
227617,1,18.84,0,32000,0.8822500000000001,6390,0.032220606,-0.011161074086092349,-0.6196359634399414,-8.758774176210864,0.35809850692749023,0.04999999962747097,0.2,12.78995361328125,6.113013744354248,0.0003
238824,1,18.16,0,32050,0.8865000000000001,6400,0.0011751032,-0.021558883788064163,-0.8055691719055176,-8.204971281372709,-0.011412382125854492,0.14199999831616877,0.2,24.06627655029297,11.798200607299805,0.0003
204418,1,17.46,0,32100,0.8908750000000001,6410,-0.018769909,-0.006659794254228757,-0.6030357599258422,-7.822076864902629,0.18437254428863525,0.023999999463558196,0.2,18.553281593322755,9.095406532287598,0.0003
228679,1,16.77,0,32150,0.8951874999999998,6420,0.036830302,-0.014587531043682133,-0.6746528685092926,-7.33833780652727,0.3090588450431824,0.005999999865889549,0.2,16.24104862213135,7.6754655838012695,0.0003
229028,1,16.97,0,32200,0.8939374999999999,6430,0.006463783,-0.006379057373851538,-0.49765517115592955,-6.9194831349595916,0.39623260498046875,0.1179999977350235,0.2,10.319591426849366,5.082065105438232,0.0003
294916,1,17.01,0,32250,0.8936875000000002,6440,0.009356783,0.0006098661483265432,-0.556810873746872,-7.174166488464107,0.35768526792526245,0.007999999821186066,0.2,14.634002780914306,6.205291271209717,0.0003
229752,1,16.54,0,32300,0.8966250000000001,6450,0.015357869,-0.0034745975928453634,-0.6003657042980194,-7.161074560399284,0.3170168995857239,0.003999999910593033,0.2,14.259519290924072,6.864409446716309,0.0003
258869,1,16.11,0,32350,0.8993125,6460,-0.0105521325,-0.007513338064309138,-0.5888911783695221,-6.826754065866698,0.09325796365737915,0.003999999910593033,0.2,24.277481651306154,10.65352725982666,0.0003
230456,1,16.28,0,32400,0.8982499999999999,6470,0.00027450084,-0.0057090045220684615,-0.46609764397144315,-6.725654323141207,0.03393346071243286,0.0,0.2,12.218383693695069,5.877623081207275,0.0003
230809,1,16.7,0,32450,0.895625,6480,-0.009195807,-0.004284850476891755,-0.45539907515048983,-6.735751547369291,0.04474300146102905,0.015999999642372132,0.2,15.646989345550537,7.1847147941589355,0.0003
297210,1,17.02,0,32500,0.8936250000000001,6490,0.0082372995,-0.0036127672144210974,-0.4385410249233246,-7.059161818179418,0.12566828727722168,0.0,0.2,17.23929262161255,8.016094207763672,0.0003
297673,1,16.77,0,32550,0.8951875,6500,0.048363324,-0.009608465754426998,-0.5048636555671692,-7.303428054305841,0.09397697448730469,0.041999999061226846,0.2,21.795047187805174,9.508453369140625,0.0003
208692,1,17.04,0,32600,0.8935,6510,0.051366374,-0.00963157555973151,-0.5512893199920654,-7.1564959076448575,0.1011362075805664,0.03400000035762787,0.2,20.899729537963868,9.714542388916016,0.0003
301782,1,16.84,0,32650,0.89475,6520,-0.0027486729,-0.004118954060133717,-0.6993666172027588,-7.370890367145766,0.21220767498016357,0.019999999925494193,0.2,14.738061046600341,6.15521764755249,0.0003
263040,1,16.67,0,32700,0.8958125000000001,6530,0.014562669,-0.010058221291285108,-0.6345164835453033,-7.3386589010834,0.13698112964630127,0.09999999962747097,0.2,20.30500907897949,8.52204418182373,0.0003
262066,1,16.27,0,32750,0.8983125000000001,6540,-0.007865279,-0.006122749788453774,-0.6840660333633423,-7.205150832685758,0.13359785079956055,0.019999999552965164,0.2,22.29984493255615,10.85035514831543,0.0003
209976,1,16.36,0,32800,0.8977500000000002,6550,0.0076651643,-0.010402571987360786,-0.5795104563236236,-7.110592906530947,0.3034491539001465,0.025999999418854714,0.2,17.718229484558105,8.212788581848145,0.0003
233659,1,15.85,0,32850,0.9009375,6560,0.001589427,-0.01037361717503522,-0.6610527575016022,-7.0590938558243215,7.957220077514648e-05,0.017999999597668646,0.2,18.865051460266113,9.315574645996094,0.0003
234007,1,16.06,0,32900,0.8996249999999999,6570,0.017992325,-0.0004030351579277891,-0.5414527833461762,-6.813535129260272,0.2716038227081299,0.031999999284744264,0.2,12.84844331741333,4.594612121582031,0.0003
249050,1,16.08,0,32950,0.8995000000000001,6580,-0.00878053,-0.006857934850268066,-0.5149342000484467,-6.947919802349061,0.10599076747894287,0.017999999597668646,0.2,14.714736938476562,7.228081703186035,0.0003
264069,1,16.24,0,33000,0.8985000000000001,6590,-0.006964364,-0.0017917954704607998,-0.5450212955474854,-6.980064672585577,0.19807612895965576,0.0019999999552965165,0.2,13.375992584228516,5.717061996459961,0.0003
302243,1,16.53,0,33050,0.8966875000000002,6600,0.0022990417,-0.0065483408905564035,-0.5538224399089813,-6.911008523311466,0.06767106056213379,0.007999999821186066,0.2,20.977860069274904,10.173786163330078,0.0003
257595,1,16.8,0,33100,0.8949999999999999,6610,0.0042814184,-0.0013124609007936882,-0.5404723703861236,-6.975357472775504,0.13697212934494019,0.007999999821186066,0.2,17.276300621032714,8.443473815917969,0.0003
265274,1,16.43,0,33150,0.8973125000000002,6620,0.0032521558,-0.006062506948597601,-0.46981279253959657,-7.258951799273491,0.32593464851379395,0.007999999821186066,0.2,8.443549585342407,3.9256367683410645,0.0003
265670,1,15.69,0,33200,0.9019375,6630,0.025225727,-0.013198615044355221,-0.5843159139156342,-7.0625797678530216,0.362853467464447,0.06799999959766864,0.2,5.4723461151123045,2.5572803020477295,0.0003
236506,1,15.51,0,33250,0.9030625000000001,6640,0.08081215,-0.01813880035420894,-0.5761025547981262,-6.743310014647432,0.2962411642074585,0.05999999865889549,0.2,7.798472166061401,3.746603488922119,0.0003
236857,1,15.01,0,33300,0.9061875,6650,0.04644953,0.0007471755398437807,-0.4700107127428055,-6.491776601211168,-0.07932150363922119,0.048000000044703485,0.2,9.996656703948975,4.681541919708252,0.0003
266863,1,15.19,0,33350,0.9050625000000001,6660,0.080203705,-0.01653082004748292,-0.6383089780807495,-6.305656178744975,0.1378161907196045,0.03600000143051148,0.2,41.71812057495117,19.447261810302734,0.0003
267266,1,14.88,0,33400,0.907,6670,0.029556802,0.00012312655989106248,-0.5058719754219055,-6.299096782135312,0.005974531173706055,0.13599999696016313,0.2,13.555405235290527,6.389936447143555,0.0003
305899,1,14.3,0,33450,0.910625,6680,0.06757679,-0.006393836449366042,-0.5953650057315827,-6.040425930696074,0.11472076177597046,0.06199999935925007,0.2,12.772287273406983,6.360518932342529,0.0003
238277,1,14.07,0,33500,0.9120625,6690,-0.01550622,-0.0073213726238464,-0.46616277694702146,-5.782373198574642,0.24834614992141724,0.029999999329447746,0.2,4.223715591430664,1.8229949474334717,0.0003
271043,1,14.15,0,33550,0.9115624999999998,6700,0.0005488348,-0.006602736004977494,-0.5455844044685364,-5.65360400915728,0.2075352668762207,0.06599999889731407,0.2,12.339551067352295,5.733369827270508,0.0003
268864,1,13.9,0,33600,0.913125,6710,0.021379411,-0.011015587702393548,-0.5120930761098862,-5.828567637583474,0.3245582580566406,0.015999999642372132,0.2,11.627666187286376,5.186457633972168,0.0003
239347,1,13.53,0,33650,0.9154374999999999,6720,-0.012352271,-0.006724063775968148,-0.5266689717769623,-5.556065249821404,0.11502444744110107,0.015999999642372132,0.2,16.843538665771483,8.011234283447266,0.0003
239700,1,13.2,0,33700,0.9175,6730,0.006848242,-0.006351200596894558,-0.40516334772109985,-5.194865909969667,-0.5792559385299683,0.06600000075995922,0.2,10.602735090255738,3.5200324058532715,0.0003
270066,1,12.98,0,33750,0.918875,6740,-0.00021301031,-0.001144529226658042,-0.34623335003852845,-5.100028990065912,0.34753912687301636,0.0,0.2,6.046513605117798,3.0347371101379395,0.0003
216377,1,12.77,0,33800,0.9201875000000002,6750,0.010537863,-0.005719343733741056,-0.5329541683197021,-4.954472682221094,0.3073369264602661,0.023999999463558196,0.2,16.02754430770874,6.59058952331543,0.0003
309561,1,12.21,0,33850,0.9236874999999999,6760,0.016802458,-0.009929335873806977,-0.44282704293727876,-4.804688429875532,0.34590011835098267,0.009999999776482582,0.2,10.270949268341065,4.555971622467041,0.0003
241135,1,11.96,0,33900,0.92525,6770,0.012676425,-0.01525253909826283,-0.366535884141922,-4.609998404836515,0.29136526584625244,0.03599999919533729,0.2,10.767319869995116,5.089387893676758,0.0003
241725,1,11.45,0,33950,0.9284375,6780,0.028447635,-0.009234804170206168,-0.47792200446128846,-4.370917693102965,0.11679458618164062,0.07399999834597111,0.2,12.116753578186035,5.163261890411377,0.0003
241833,1,11.39,0,34000,0.9288124999999998,6790,0.02688694,-0.017075137016363585,-0.324148616194725,-4.145464418038028,0.42679333686828613,0.04999999888241291,0.2,8.23151741027832,4.054056167602539,0.0003
311386,1,11.69,0,34050,0.9269375000000001,6800,0.01370666,-0.0017436909279785694,-0.3601731538772583,-4.248002377107041,0.36241841316223145,0.011999999731779098,0.2,9.3107159614563,4.138693809509277,0.0003
242544,1,11.15,0,34100,0.9303124999999999,6810,0.057624742,-0.007440796737326139,-0.516803240776062,-4.499496917679207,0.2334166169166565,0.1100000023841858,0.2,16.98912763595581,6.682971477508545,0.0003
272121,1,11.05,0,34150,0.9309375,6820,0.06429592,-0.019518737306818322,-0.4927950590848923,-4.265016347627388,0.16567063331604004,0.08599999882280826,0.2,24.21045837402344,11.710099220275879,0.0003
218935,1,10.65,0,34200,0.9334375,6830,0.0037898994,0.0020935804410836313,-0.3338271021842957,-4.235853680503787,0.22945266962051392,0.0,0.2,16.327750301361085,5.9613237380981445,0.0003
365423,1,10.53,0,34250,0.9341875000000001,6840,-0.011947236,-0.0014137835844884705,-0.3625194042921066,-3.758807627513306,-0.15640592575073242,0.0,0.2,15.792120265960694,6.438510417938232,0.0003
274468,1,10.33,0,34300,0.9354374999999999,6850,-0.0037472772,-0.002277283729054602,-0.33079974353313446,-3.365692999107996,-1.5722451210021973,0.0,0.2,12.672043800354004,4.613638401031494,0.0003
314127,1,9.88,0,34350,0.9382499999999999,6860,-0.0013027143,-0.0026444936653135186,-0.29392505884170533,-3.4118350168399045,-0.2448592185974121,0.0,0.2,16.8389612197876,8.2871732711792,0.0003
244681,1,9.72,0,34400,0.9392499999999999,6870,0.021557607,-0.0064237272792961875,-0.32698756754398345,-3.3740830528072547,0.018913567066192627,0.017999999597668646,0.2,9.434173440933227,3.6501290798187256,0.0003
245034,1,9.72,0,34450,0.9392500000000001,6880,-0.0020076083,-0.0013805715002818352,-0.2440080761909485,-3.2071268267417326,0.06392580270767212,0.0,0.2,3.2780295848846435,1.507265567779541,0.0003
276068,1,9.75,0,34500,0.9390624999999999,6890,0.15008964,-0.01711924119293693,-0.31537718772888185,-3.0743079704465344,0.06557434797286987,0.11999999955296517,0.2,4.785489225387574,2.296429395675659,0.0003
221173,1,9.61,0,34550,0.9399375000000002,6900,0.096699886,-0.015875130452215735,-0.2991144210100174,-2.943583144028671,0.23306655883789062,0.08799999803304673,0.2,2.4798317432403563,1.1590754985809326,0.0003
282082,1,9.49,0,34600,0.9406874999999999,6910,0.039472416,-0.009486373455612807,-0.25727690756320953,-2.962333801765926,0.3051298260688782,0.021999999508261682,0.2,5.587711906433105,2.3340704441070557,0.0003
316875,1,9.87,0,34650,0.9383125,6920,-0.009596181,-0.018480316997505852,-0.48642764091491697,-3.033573101242073,0.1695534586906433,0.09200000017881393,0.2,9.879054260253906,4.493087291717529,0.0003
317341,1,10.03,0,34700,0.9373125,6930,-0.020411443,-0.01576447414513673,-0.3969550937414169,-3.2593629067065195,0.09699857234954834,0.06199999898672104,0.2,7.700052642822266,3.7274856567382812,0.0003
278062,1,10.09,0,34750,0.9369375000000001,6940,0.004252727,-0.013255349115468551,-0.393373629450798,-3.33660196010489,0.10538357496261597,0.04399999938905239,0.2,8.733405780792236,4.135202884674072,0.0003
278463,1,9.97,0,34800,0.9376875000000001,6950,-0.0015508676,-0.011905555898323428,-0.437267929315567,-3.128819808033295,-0.041768670082092285,0.06799999922513962,0.2,9.415825510025025,3.79443359375,0.0003
247882,1,9.94,0,34850,0.9378749999999999,6960,0.0052873706,-0.01125372455967586,-0.3797020763158798,-2.6788078953744843,-0.27004897594451904,0.023999999463558196,0.2,7.493514776229858,2.7518105506896973,0.0003
319186,1,9.99,0,34900,0.9375625,6970,0.050254412,-0.0029313105592738255,-0.31468497812747953,-2.7453473828034474,-0.0778118371963501,0.11399999931454659,0.2,4.208293175697326,2.031883716583252,0.0003
279665,1,10.15,0,34950,0.9365625,6980,0.04248393,-0.011966037839185617,-0.33452971577644347,-2.9022353167878463,0.20384585857391357,0.07199999876320362,0.2,6.163990497589111,2.4524316787719727,0.0003
186710,1,10.15,0,35000,0.9365624999999999,6990,0.027564388,-0.01960368496552114,-0.32893595695495603,-3.0547930491389708,0.0978192687034607,0.059999999776482585,0.2,10.140193653106689,4.415110111236572,0.0003
249300,1,9.8,0,35050,0.93875,7000,0.05605706,-0.01530083555076267,-0.3169402927160263,-2.9805640046019106,0.11822432279586792,0.057999999076128,0.2,6.784420919418335,3.252610683441162,0.0003
249658,1,9.85,0,35100,0.9384375000000001,7010,0.012975855,-0.003809244045871285,-0.3836475908756256,-2.6153389767277986,0.26875507831573486,0.029999999329447746,0.2,3.9525407552719116,1.601527214050293,0.0003
281264,1,9.94,0,35150,0.9378750000000001,7020,0.061241016,-0.011333555768243997,-0.3630608916282654,-2.546737763499841,-0.03135561943054199,0.06400000005960464,0.2,4.12547197341919,1.4026764631271362,0.0003
250367,1,10.03,0,35200,0.9373124999999999,7030,0.008046908,-0.006162646359764068,-0.307757505774498,-2.606308801928535,0.14375239610671997,0.02799999937415123,0.2,2.8002981901168824,1.298392653465271,0.0003
282062,1,10.18,0,35250,0.9363750000000001,7040,0.020584721,-0.007106285603716955,-0.29549153447151183,-2.734813342215493,0.10641354322433472,0.05599999986588955,0.2,6.440152835845947,3.064291000366211,0.0003
282468,1,10.34,0,35300,0.9353750000000001,7050,-0.0042801215,-0.011085932920221264,-0.3233427882194519,-2.9174880850408225,0.07335728406906128,0.061999999731779096,0.2,5.572582149505616,2.719780206680298,0.0003
251445,1,10.1,0,35350,0.936875,7060,0.027788188,-0.014794882261194298,-0.3361485511064529,-2.967405430795625,0.16701078414916992,0.10799999982118606,0.2,2.7801608562469484,1.30862557888031,0.0003
283278,1,10.05,0,35400,0.9371875,7070,0.04314762,-0.033845897741615616,-0.3895090639591217,-2.670126701639965,0.03235161304473877,0.08599999956786633,0.2,1.7321045398712158,0.7917288541793823,0.0003
324187,1,10.16,0,35450,0.9364999999999999,7080,0.02100667,-0.021513167211785957,-0.4409542977809906,-2.691619673706591,0.06682872772216797,0.029999999329447746,0.2,7.553744125366211,3.349944829940796,0.0003
227251,1,9.89,0,35500,0.9381875000000001,7090,0.07659056,-0.028382749073207415,-0.3590367764234543,-2.7335034333821384,-0.00970911979675293,0.12400000095367432,0.2,6.1526693344116214,3.016306161880493,0.0003
200702,1,9.42,0,35550,0.9411250000000001,7100,0.03750735,-0.016461180553771725,-0.30260431170463564,-2.470784070296213,0.08534175157546997,0.0659999992698431,0.2,4.811501407623291,1.9026473760604858,0.0003
253220,1,9.09,0,35600,0.9431875,7110,0.024885783,-0.013152068777009873,-0.2673772066831589,-2.1332760261930526,0.04234045743942261,0.06999999955296517,0.2,2.142673635482788,1.044909119606018,0.0003
228213,1,9.14,0,35650,0.9428749999999999,7120,0.15753882,-0.02405242511630057,-0.3011923462152481,-1.9285130330454558,0.05199635028839111,0.11000000312924385,0.2,9.858544063568115,4.380039215087891,0.0003
209123,1,9.18,0,35700,0.9426250000000002,7130,-0.00053797243,-0.008117543809581563,-0.4013242363929749,-2.157863290933892,-0.0011086463928222656,0.029999999329447746,0.2,13.31203088760376,5.603782653808594,0.0003
208048,1,8.86,0,35750,0.944625,7140,0.026392393,-0.015562933426350335,-0.3372355580329895,-2.4134197976533325,0.11399292945861816,0.11199999935925006,0.2,8.029306650161743,3.9222798347473145,0.0003
290627,1,9.08,0,35800,0.9432500000000001,7150,0.0056738425,0.001477658048737851,-0.34789999127388,-2.160340134529397,-0.23469960689544678,0.015999999642372132,0.2,7.316827440261841,3.0230798721313477,0.0003
286865,1,9.23,0,35850,0.9423125,7160,0.00068758486,-0.01072093753702923,-0.45353603959083555,-2.1306363559048624,0.09681427478790283,0.0859999980777502,0.2,8.331579971313477,4.048617839813232,0.0003
255344,1,9.39,0,35900,0.9413125,7170,0.040075317,-0.023250808920711206,-0.37056271731853485,-2.17709153723903,0.17731225490570068,0.20400000400841237,0.2,5.077904319763183,2.4292585849761963,0.0003
287661,1,8.97,0,35950,0.9439375,7180,0.05799014,-0.007556410574354189,-0.4199030131101608,-2.1914007688406856,0.04322242736816406,0.14200000204145907,0.2,8.38666582107544,4.075274467468262,0.0003
256054,1,8.73,0,36000,0.9454375,7190,0.03788365,-0.0065646732533352296,-0.3046808511018753,-1.8850493556447327,-1.2772111892700195,0.1099999975413084,0.2,5.354307222366333,2.2677464485168457,0.0003
230774,1,8.7,0,36050,0.9456250000000002,7200,0.022479696,-0.02284117575734861,-0.2733923465013504,-1.8065492868982256,-0.02346813678741455,0.0839999996125698,0.2,3.3558953762054444,1.4334018230438232,0.0003
210076,1,8.48,0,36100,0.9470000000000001,7210,0.056139465,-0.014147953391075063,-0.22949340641498567,-1.8463392260763793,0.2191828489303589,0.09199999794363975,0.2,2.511134481430054,1.1990901231765747,0.0003
231413,1,8.52,0,36150,0.9467500000000001,7220,0.105731525,-0.010339874470606424,-0.17865793406963348,-1.8298217624938116,0.24879735708236694,0.07000000104308128,0.2,4.085320615768433,1.7475355863571167,0.0003
193111,1,8.61,0,36200,0.9461875000000001,7230,0.020179953,-0.009516679678112183,-0.21896368861198426,-1.9039625591458753,0.19289922714233398,0.023999999463558196,0.2,1.8520552039146423,0.8764254450798035,0.0003
257838,1,8.84,0,36250,0.9447500000000001,7240,0.09026769,-0.020954517439007246,-0.3261277347803116,-2.0557981671066954,0.1405172348022461,0.17599999643862246,0.2,8.390482330322266,3.797759532928467,0.0003
232378,1,8.26,0,36300,0.9483750000000001,7250,-0.013155327,-0.02631565323099494,-0.34424886107444763,-2.1990894341887905,0.05271261930465698,0.058000000193715096,0.2,5.513589000701904,2.6580257415771484,0.0003
258549,1,8.4,0,36350,0.9475,7260,0.03732261,-0.0010137576722769382,-0.2682135671377182,-1.9193321222392843,-0.5295501947402954,0.03799999915063381,0.2,4.6250323295593265,1.772779107093811,0.0003
233012,1,8.57,0,36400,0.9464374999999998,7270,0.024392815,-0.02728772715479142,-0.37005155980587007,-1.9701615650532767,-0.08451712131500244,0.10599999874830246,0.2,3.9865262269973756,1.648576021194458,0.0003
333341,1,8.58,0,36450,0.9463749999999999,7280,0.08188074,-0.020295512445271058,-0.3252961754798889,-2.0427147099608556,0.12651503086090088,0.11200000084936619,0.2,4.197084903717041,2.0497119426727295,0.0003
233659,1,8.53,0,36500,0.9466874999999998,7290,0.19248036,-0.03196000843495135,-0.3116447299718857,-1.9568140348279848,-0.10950493812561035,0.14400000013411046,0.2,1.3493289828300477,0.5837681293487549,0.0003
259976,1,8.46,0,36550,0.9471250000000001,7300,0.16002826,-0.016579980313778008,-0.36836028695106504,-1.8137773893633857,-0.09380292892456055,0.2460000015795231,0.2,4.520469665527344,2.056718111038208,0.0003
260333,1,8.68,0,36600,0.9457500000000002,7310,0.019569987,-0.018463758327066905,-0.33978058099746705,-1.713219654005952,0.19753497838974,0.04799999892711639,0.2,1.3634114742279053,0.6162645816802979,0.0003
293271,1,8.49,0,36650,0.9469375000000001,7320,0.06444358,-0.02794755473732948,-0.28329909443855283,-1.8036861781589686,0.08628702163696289,0.1,0.2,4.47061824798584,2.1690258979797363,0.0003
293668,1,8.09,0,36700,0.9494375,7330,0.25178373,-0.024126220438629352,-0.26841071546077727,-1.830063010947779,0.0837395191192627,0.10999999940395355,0.2,2.107729744911194,0.9748209118843079,0.0003
288048,1,8.14,0,36750,0.949125,7340,0.065550186,-0.025519990630447874,-0.31407375931739806,-1.5288395942281932,0.28270477056503296,0.09599999971687793,0.2,0.9592835307121277,0.4212692975997925,0.0003
261753,1,8.26,0,36800,0.9483750000000001,7350,0.013256119,-0.020304187178611776,-0.3451091408729553,-1.5516723904479295,0.026097118854522705,0.12800000011920928,0.2,2.4881747484207155,1.1626434326171875,0.0003
336995,1,8.29,0,36850,0.9481874999999998,7360,0.038444277,-0.04147759959846766,-0.412407198548317,-1.627056152652949,0.23991870880126953,0.18200000002980232,0.2,2.502928948402405,1.1451034545898438,0.0003
236215,1,8.25,0,36900,0.9484374999999998,7370,0.07625032,-0.03300275526940819,-0.26165749281644823,-1.6437550129648297,-0.028580546379089355,0.16400000005960463,0.2,2.352936840057373,1.1014200448989868,0.0003
262813,1,8.08,0,36950,0.9494999999999999,7380,0.02970808,-0.026418778395280285,-0.32025482356548307,-1.536655331745278,0.04577428102493286,0.08599999956786633,0.2,3.168655037879944,1.4981629848480225,0.0003
259323,1,7.62,0,37000,0.952375,7390,0.107385024,-0.016967839075019597,-0.2532184362411499,-1.3586370698316024,0.30964595079421997,0.048000000044703485,0.2,1.23353351354599,0.4915044605731964,0.0003
296475,1,7.54,0,37050,0.9528750000000001,7400,0.023965506,-0.022067457076162356,-0.2535387337207794,-0.9618563518766314,0.16172510385513306,0.09199999868869782,0.2,0.6742003202438355,0.23577828705310822,0.0003
263886,1,7.83,0,37100,0.9510625000000001,7410,0.09687656,-0.01958973756339404,-0.30456346571445464,-0.9887268777191639,0.18897390365600586,0.09599999971687793,0.2,16.815796852111816,7.6141037940979,0.0003
264238,1,7.55,0,37150,0.9528125000000002,7420,0.08658451,-0.02337791125103834,-0.21953729689121246,-1.2377864687331022,0.05057185888290405,0.11600000038743019,0.2,1.0618475437164308,0.472554087638855,0.0003
264831,1,7.48,0,37200,0.9532499999999999,7430,0.5272844,-0.05249081991612918,-0.1674634411931038,-1.1407358657289297,0.45294952392578125,0.1259999990463257,0.2,0.5670925676822662,0.2025468945503235,0.0003
