raw\disc\disc_proportion_expert_pred,raw\disc\n_generated,raw\disc\disc_acc_gen,raw\disc\n_expert,raw\disc\disc_proportion_expert_true,raw\disc\disc_loss,raw\disc\disc_acc_expert,raw\disc\global_step,raw\disc\disc_acc
0.38333333333333336,60.0,0.7833333611488342,60.0,0.5,0.6152437329292297,0.550000011920929,306,0.6666666865348816
0.5833333333333334,60.0,0.5166666507720947,60.0,0.5,0.608645498752594,0.6833333373069763,306,0.6000000238418579
0.5,60.0,0.7333333492279053,60.0,0.5,0.5930683612823486,0.7333333492279053,307,0.7333333492279053
0.5833333333333334,60.0,0.5833333134651184,60.0,0.5,0.6293085813522339,0.75,307,0.6666666865348816
0.6166666666666667,60.0,0.550000011920929,60.0,0.5,0.608744204044342,0.7833333611488342,308,0.6666666865348816
0.55,60.0,0.6166666746139526,60.0,0.5,0.6256771087646484,0.7166666388511658,308,0.6666666865348816
0.45,60.0,0.8833333253860474,60.0,0.5,0.5042051672935486,0.7833333611488342,309,0.8333333134651184
0.45,60.0,0.8166666626930237,60.0,0.5,0.5546504855155945,0.7166666388511658,309,0.7666666507720947
0.5666666666666667,60.0,0.5833333134651184,60.0,0.5,0.5915808081626892,0.7166666388511658,310,0.6499999761581421
0.6,60.0,0.550000011920929,60.0,0.5,0.6025187969207764,0.75,310,0.6499999761581421
0.7083333333333334,60.0,0.2666666805744171,60.0,0.5,0.8206731677055359,0.6833333373069763,311,0.4749999940395355
0.6333333333333333,60.0,0.3166666626930237,60.0,0.5,0.8108328580856323,0.5833333134651184,311,0.44999998807907104
0.425,60.0,0.6499999761581421,60.0,0.5,0.6633079648017883,0.5,312,0.574999988079071
0.43333333333333335,60.0,0.7166666388511658,60.0,0.5,0.6272693872451782,0.5833333134651184,312,0.6499999761581421
0.475,60.0,0.6499999761581421,60.0,0.5,0.652013897895813,0.6000000238418579,313,0.625
0.49166666666666664,60.0,0.5833333134651184,60.0,0.5,0.6795599460601807,0.5666666626930237,313,0.574999988079071
0.425,60.0,0.6666666865348816,60.0,0.5,0.6876453161239624,0.5166666507720947,314,0.5916666388511658
0.5416666666666666,60.0,0.46666666865348816,60.0,0.5,0.6683059334754944,0.550000011920929,314,0.5083333253860474
0.525,60.0,0.5,60.0,0.5,0.6837738156318665,0.550000011920929,315,0.5249999761581421
0.5083333333333333,60.0,0.6333333253860474,60.0,0.5,0.6048536896705627,0.6499999761581421,315,0.6416666507720947
0.49166666666666664,60.0,0.6666666865348816,60.0,0.5,0.5951818823814392,0.6499999761581421,316,0.6583333611488342
0.45,60.0,0.7666666507720947,60.0,0.5,0.5778073072433472,0.6666666865348816,316,0.7166666388511658
0.6583333333333333,60.0,0.3499999940395355,60.0,0.5,0.6826586127281189,0.6666666865348816,317,0.5083333253860474
0.6916666666666667,60.0,0.3333333432674408,60.0,0.5,0.6889178156852722,0.7166666388511658,317,0.5249999761581421
0.5166666666666667,60.0,0.6833333373069763,60.0,0.5,0.6463654637336731,0.7166666388511658,318,0.699999988079071
0.39166666666666666,60.0,0.7166666388511658,60.0,0.5,0.6428462266921997,0.5,318,0.6083333492279053
0.30833333333333335,60.0,0.949999988079071,60.0,0.5,0.5860181450843811,0.5666666626930237,319,0.7583333253860474
0.31666666666666665,60.0,0.9333333373069763,60.0,0.5,0.5797899961471558,0.5666666626930237,319,0.75
0.5416666666666666,60.0,0.4333333373069763,60.0,0.5,0.690855860710144,0.5166666507720947,320,0.4749999940395355
0.65,60.0,0.38333332538604736,60.0,0.5,0.6747108101844788,0.6833333373069763,320,0.5333333611488342
0.31666666666666665,60.0,0.9333333373069763,60.0,0.5,0.6006659865379333,0.5666666626930237,321,0.75
0.2916666666666667,60.0,0.949999988079071,60.0,0.5,0.5940850973129272,0.5333333611488342,321,0.7416666746139526
0.48333333333333334,60.0,0.6000000238418579,60.0,0.5,0.6309660077095032,0.5666666626930237,322,0.5833333134651184
0.48333333333333334,60.0,0.6666666865348816,60.0,0.5,0.6167685389518738,0.6333333253860474,322,0.6499999761581421
0.45,60.0,0.6833333373069763,60.0,0.5,0.6311713457107544,0.5833333134651184,323,0.6333333253860474
0.4,60.0,0.7666666507720947,60.0,0.5,0.6538374423980713,0.5666666626930237,323,0.6666666865348816
0.4,60.0,0.75,60.0,0.5,0.6230347156524658,0.550000011920929,324,0.6499999761581421
0.35833333333333334,60.0,0.7333333492279053,60.0,0.5,0.6700862646102905,0.44999998807907104,324,0.5916666388511658
0.39166666666666666,60.0,0.699999988079071,60.0,0.5,0.6307910680770874,0.4833333194255829,325,0.5916666388511658
0.35,60.0,0.7166666388511658,60.0,0.5,0.6435595154762268,0.4166666567325592,325,0.5666666626930237
0.25833333333333336,60.0,0.949999988079071,60.0,0.5,0.5987040996551514,0.46666666865348816,326,0.7083333134651184
0.23333333333333334,60.0,0.9833333492279053,60.0,0.5,0.580691397190094,0.44999998807907104,326,0.7166666388511658
0.35,60.0,0.8666666746139526,60.0,0.5,0.5771234035491943,0.5666666626930237,327,0.7166666388511658
0.5166666666666667,60.0,0.6000000238418579,60.0,0.5,0.583443820476532,0.6333333253860474,327,0.6166666746139526
0.475,60.0,0.75,60.0,0.5,0.5554152131080627,0.699999988079071,328,0.7250000238418579
0.44166666666666665,60.0,0.800000011920929,60.0,0.5,0.5318863987922668,0.6833333373069763,328,0.7416666746139526
0.5166666666666667,60.0,0.6333333253860474,60.0,0.5,0.5820990204811096,0.6666666865348816,329,0.6499999761581421
0.3416666666666667,60.0,0.8833333253860474,60.0,0.5,0.5804652571678162,0.5666666626930237,329,0.7250000238418579
0.35833333333333334,60.0,0.8666666746139526,60.0,0.5,0.5456628203392029,0.5833333134651184,330,0.7250000238418579
0.31666666666666665,60.0,0.9333333373069763,60.0,0.5,0.5350638628005981,0.5666666626930237,330,0.75
0.45,60.0,0.7833333611488342,60.0,0.5,0.5529005527496338,0.6833333373069763,331,0.7333333492279053
0.31666666666666665,60.0,0.8333333134651184,60.0,0.5,0.5791225433349609,0.46666666865348816,331,0.6499999761581421
0.5,60.0,0.6166666746139526,60.0,0.5,0.6328630447387695,0.6166666746139526,332,0.6166666746139526
0.5833333333333334,60.0,0.550000011920929,60.0,0.5,0.5890731811523438,0.7166666388511658,332,0.6333333253860474
0.4,60.0,0.800000011920929,60.0,0.5,0.556355357170105,0.6000000238418579,333,0.699999988079071
0.375,60.0,0.8666666746139526,60.0,0.5,0.5100953578948975,0.6166666746139526,333,0.7416666746139526
0.38333333333333336,60.0,0.8166666626930237,60.0,0.5,0.5744339823722839,0.5833333134651184,334,0.699999988079071
0.5416666666666666,60.0,0.6333333253860474,60.0,0.5,0.5517638325691223,0.7166666388511658,334,0.675000011920929
0.35833333333333334,60.0,0.8500000238418579,60.0,0.5,0.6148431897163391,0.5666666626930237,335,0.7083333134651184
0.39166666666666666,60.0,0.8333333134651184,60.0,0.5,0.5589579939842224,0.6166666746139526,335,0.7250000238418579
0.45,60.0,0.8333333134651184,60.0,0.5,0.4762410521507263,0.7333333492279053,336,0.7833333611488342
0.3333333333333333,60.0,0.9666666388511658,60.0,0.5,0.4606397747993469,0.6333333253860474,336,0.800000011920929
0.475,60.0,0.7666666507720947,60.0,0.5,0.5116551518440247,0.7166666388511658,337,0.7416666746139526
0.45,60.0,0.7333333492279053,60.0,0.5,0.5458069443702698,0.6333333253860474,337,0.6833333373069763
0.48333333333333334,60.0,0.6499999761581421,60.0,0.5,0.6143301725387573,0.6166666746139526,338,0.6333333253860474
0.475,60.0,0.7166666388511658,60.0,0.5,0.5597658753395081,0.6666666865348816,338,0.6916666626930237
0.3,60.0,0.8999999761581421,60.0,0.5,0.5607882738113403,0.5,339,0.699999988079071
0.24166666666666667,60.0,0.8833333253860474,60.0,0.5,0.5795067548751831,0.36666667461395264,339,0.625
0.26666666666666666,60.0,1.0,60.0,0.5,0.5356762409210205,0.5333333611488342,340,0.7666666507720947
0.325,60.0,0.949999988079071,60.0,0.5,0.49992698431015015,0.6000000238418579,340,0.7749999761581421
0.375,60.0,0.8833333253860474,60.0,0.5,0.5107340216636658,0.6333333253860474,341,0.7583333253860474
0.49166666666666664,60.0,0.7166666388511658,60.0,0.5,0.5086346864700317,0.699999988079071,341,0.7083333134651184
0.4583333333333333,60.0,0.7333333492279053,60.0,0.5,0.525005042552948,0.6499999761581421,342,0.6916666626930237
0.43333333333333335,60.0,0.75,60.0,0.5,0.5162099003791809,0.6166666746139526,342,0.6833333373069763
0.4083333333333333,60.0,0.7833333611488342,60.0,0.5,0.6087801456451416,0.6000000238418579,343,0.6916666626930237
0.375,60.0,0.8999999761581421,60.0,0.5,0.54468834400177,0.6499999761581421,343,0.7749999761581421
0.30833333333333335,60.0,1.0,60.0,0.5,0.5126188397407532,0.6166666746139526,344,0.8083333373069763
0.30833333333333335,60.0,1.0,60.0,0.5,0.4804334044456482,0.6166666746139526,344,0.8083333373069763
0.375,60.0,0.9166666865348816,60.0,0.5,0.5112994313240051,0.6666666865348816,345,0.7916666865348816
0.5166666666666667,60.0,0.8166666626930237,60.0,0.5,0.45935922861099243,0.8500000238418579,345,0.8333333134651184
0.5666666666666667,60.0,0.7333333492279053,60.0,0.5,0.4447121024131775,0.8666666746139526,346,0.800000011920929
0.4083333333333333,60.0,0.9333333373069763,60.0,0.5,0.47111815214157104,0.75,346,0.8416666388511658
0.5583333333333333,60.0,0.6166666746139526,60.0,0.5,0.6563572287559509,0.7333333492279053,347,0.675000011920929
0.4166666666666667,60.0,0.7166666388511658,60.0,0.5,0.6025638580322266,0.550000011920929,347,0.6333333253860474
0.3,60.0,0.9166666865348816,60.0,0.5,0.48244932293891907,0.5166666507720947,348,0.7166666388511658
0.35833333333333334,60.0,0.8500000238418579,60.0,0.5,0.5578729510307312,0.5666666626930237,348,0.7083333134651184
0.49166666666666664,60.0,0.6166666746139526,60.0,0.5,0.6181406378746033,0.6000000238418579,349,0.6083333492279053
0.5583333333333333,60.0,0.6333333253860474,60.0,0.5,0.5491399765014648,0.75,349,0.6916666626930237
0.48333333333333334,60.0,0.7666666507720947,60.0,0.5,0.478573739528656,0.7333333492279053,350,0.75
0.43333333333333335,60.0,0.8166666626930237,60.0,0.5,0.4564289152622223,0.6833333373069763,350,0.75
0.36666666666666664,60.0,0.9666666388511658,60.0,0.5,0.4223652184009552,0.699999988079071,351,0.8333333134651184
0.35833333333333334,60.0,0.9333333373069763,60.0,0.5,0.4401536285877228,0.6499999761581421,351,0.7916666865348816
0.625,60.0,0.5333333611488342,60.0,0.5,0.6661955714225769,0.7833333611488342,352,0.6583333611488342
0.675,60.0,0.5,60.0,0.5,0.6018971800804138,0.8500000238418579,352,0.675000011920929
0.5583333333333333,60.0,0.5666666626930237,60.0,0.5,0.5982348322868347,0.6833333373069763,353,0.625
0.6083333333333333,60.0,0.5,60.0,0.5,0.5852292776107788,0.7166666388511658,353,0.6083333492279053
0.3,60.0,0.9333333373069763,60.0,0.5,0.6014515161514282,0.5333333611488342,354,0.7333333492279053
0.2916666666666667,60.0,0.9833333492279053,60.0,0.5,0.5424115061759949,0.5666666626930237,354,0.7749999761581421
0.4,60.0,0.9333333373069763,60.0,0.5,0.4763554036617279,0.7333333492279053,355,0.8333333134651184
0.55,60.0,0.7833333611488342,60.0,0.5,0.442537397146225,0.8833333253860474,355,0.8333333134651184
0.6333333333333333,60.0,0.6333333253860474,60.0,0.5,0.4575473666191101,0.8999999761581421,356,0.7666666507720947
0.5583333333333333,60.0,0.800000011920929,60.0,0.5,0.4578056335449219,0.9166666865348816,356,0.8583333492279053
0.49166666666666664,60.0,0.800000011920929,60.0,0.5,0.4598761796951294,0.7833333611488342,357,0.7916666865348816
0.3416666666666667,60.0,0.9166666865348816,60.0,0.5,0.5027549266815186,0.6000000238418579,357,0.7583333253860474
0.35,60.0,0.9166666865348816,60.0,0.5,0.49824512004852295,0.6166666746139526,358,0.7666666507720947
0.44166666666666665,60.0,0.7666666507720947,60.0,0.5,0.5455423593521118,0.6499999761581421,358,0.7083333134651184
0.6,60.0,0.6166666746139526,60.0,0.5,0.524143636226654,0.8166666626930237,359,0.7166666388511658
0.6416666666666667,60.0,0.5,60.0,0.5,0.5666233897209167,0.7833333611488342,359,0.6416666507720947
0.5166666666666667,60.0,0.8500000238418579,60.0,0.5,0.41958609223365784,0.8833333253860474,360,0.8666666746139526
0.4666666666666667,60.0,0.7833333611488342,60.0,0.5,0.4849188029766083,0.7166666388511658,360,0.75
0.49166666666666664,60.0,0.8166666626930237,60.0,0.5,0.4800987243652344,0.800000011920929,361,0.8083333373069763
0.49166666666666664,60.0,0.8833333253860474,60.0,0.5,0.4181439280509949,0.8666666746139526,361,0.875
0.5333333333333333,60.0,0.7333333492279053,60.0,0.5,0.5493975281715393,0.800000011920929,362,0.7666666507720947
0.5583333333333333,60.0,0.6499999761581421,60.0,0.5,0.5486495494842529,0.7666666507720947,362,0.7083333134651184
0.65,60.0,0.5,60.0,0.5,0.588083803653717,0.800000011920929,363,0.6499999761581421
0.5833333333333334,60.0,0.6166666746139526,60.0,0.5,0.5927870273590088,0.7833333611488342,363,0.699999988079071
0.44166666666666665,60.0,0.800000011920929,60.0,0.5,0.4985455870628357,0.6833333373069763,364,0.7416666746139526
0.35833333333333334,60.0,0.8166666626930237,60.0,0.5,0.5515213012695312,0.5333333611488342,364,0.675000011920929
0.48333333333333334,60.0,0.8333333134651184,60.0,0.5,0.49042102694511414,0.800000011920929,365,0.8166666626930237
0.5416666666666666,60.0,0.7333333492279053,60.0,0.5,0.5108439326286316,0.8166666626930237,365,0.7749999761581421
0.65,60.0,0.46666666865348816,60.0,0.5,0.6233254671096802,0.7666666507720947,366,0.6166666746139526
0.475,60.0,0.8333333134651184,60.0,0.5,0.4728158414363861,0.7833333611488342,366,0.8083333373069763
0.4583333333333333,60.0,0.8500000238418579,60.0,0.5,0.5000868439674377,0.7666666507720947,367,0.8083333373069763
0.425,60.0,0.8500000238418579,60.0,0.5,0.4875154197216034,0.699999988079071,367,0.7749999761581421
0.35,60.0,0.8999999761581421,60.0,0.5,0.5394928455352783,0.6000000238418579,368,0.75
0.375,60.0,0.9166666865348816,60.0,0.5,0.5251411199569702,0.6666666865348816,368,0.7916666865348816
0.30833333333333335,60.0,0.9333333373069763,60.0,0.5,0.52046799659729,0.550000011920929,369,0.7416666746139526
0.375,60.0,0.9166666865348816,60.0,0.5,0.4521399140357971,0.6666666865348816,369,0.7916666865348816
0.5083333333333333,60.0,0.6499999761581421,60.0,0.5,0.6158237457275391,0.6666666865348816,370,0.6583333611488342
0.55,60.0,0.699999988079071,60.0,0.5,0.5859766602516174,0.800000011920929,370,0.75
0.375,60.0,0.949999988079071,60.0,0.5,0.4388532042503357,0.699999988079071,371,0.824999988079071
0.31666666666666665,60.0,1.0,60.0,0.5,0.4551929831504822,0.6333333253860474,371,0.8166666626930237
0.38333333333333336,60.0,0.8666666746139526,60.0,0.5,0.5297190546989441,0.6333333253860474,372,0.75
0.36666666666666664,60.0,0.800000011920929,60.0,0.5,0.589336633682251,0.5333333611488342,372,0.6666666865348816
0.375,60.0,0.8166666626930237,60.0,0.5,0.5941655039787292,0.5666666626930237,373,0.6916666626930237
0.5,60.0,0.7333333492279053,60.0,0.5,0.5825159549713135,0.7333333492279053,373,0.7333333492279053
0.38333333333333336,60.0,0.8666666746139526,60.0,0.5,0.5456140637397766,0.6333333253860474,374,0.75
0.4083333333333333,60.0,0.8333333134651184,60.0,0.5,0.5851504802703857,0.6499999761581421,374,0.7416666746139526
0.30833333333333335,60.0,1.0,60.0,0.5,0.45820245146751404,0.6166666746139526,375,0.8083333373069763
0.35833333333333334,60.0,0.9833333492279053,60.0,0.5,0.40177181363105774,0.699999988079071,375,0.8416666388511658
0.35833333333333334,60.0,0.9833333492279053,60.0,0.5,0.4381900131702423,0.699999988079071,376,0.8416666388511658
0.4666666666666667,60.0,0.8833333253860474,60.0,0.5,0.42303696274757385,0.8166666626930237,376,0.8500000238418579
0.575,60.0,0.6666666865348816,60.0,0.5,0.5663779973983765,0.8166666626930237,377,0.7416666746139526
0.4666666666666667,60.0,0.75,60.0,0.5,0.513670027256012,0.6833333373069763,377,0.7166666388511658
0.3416666666666667,60.0,0.8833333253860474,60.0,0.5,0.5136420130729675,0.5666666626930237,378,0.7250000238418579
0.44166666666666665,60.0,0.9166666865348816,60.0,0.5,0.4326518774032593,0.800000011920929,378,0.8583333492279053
0.3,60.0,0.9666666388511658,60.0,0.5,0.5260857343673706,0.5666666626930237,379,0.7666666507720947
0.36666666666666664,60.0,0.949999988079071,60.0,0.5,0.4554080367088318,0.6833333373069763,379,0.8166666626930237
0.35833333333333334,60.0,0.9666666388511658,60.0,0.5,0.4191473126411438,0.6833333373069763,380,0.824999988079071
0.39166666666666666,60.0,0.9333333373069763,60.0,0.5,0.3978993594646454,0.7166666388511658,380,0.824999988079071
0.5,60.0,0.75,60.0,0.5,0.5317325592041016,0.75,381,0.75
0.6083333333333333,60.0,0.6666666865348816,60.0,0.5,0.43477487564086914,0.8833333253860474,381,0.7749999761581421
0.525,60.0,0.7833333611488342,60.0,0.5,0.4700273871421814,0.8333333134651184,382,0.8083333373069763
0.4583333333333333,60.0,0.8166666626930237,60.0,0.5,0.461178719997406,0.7333333492279053,382,0.7749999761581421
0.4583333333333333,60.0,0.8500000238418579,60.0,0.5,0.45578575134277344,0.7666666507720947,383,0.8083333373069763
0.3416666666666667,60.0,0.8500000238418579,60.0,0.5,0.6115309000015259,0.5333333611488342,383,0.6916666626930237
0.325,60.0,0.949999988079071,60.0,0.5,0.4813338816165924,0.6000000238418579,384,0.7749999761581421
0.325,60.0,1.0,60.0,0.5,0.4611586928367615,0.6499999761581421,384,0.824999988079071
0.39166666666666666,60.0,1.0,60.0,0.5,0.36127522587776184,0.7833333611488342,385,0.8916666507720947
0.5083333333333333,60.0,0.7666666507720947,60.0,0.5,0.42856818437576294,0.7833333611488342,385,0.7749999761581421
0.7333333333333333,60.0,0.4166666567325592,60.0,0.5,0.6087812781333923,0.8833333253860474,386,0.6499999761581421
0.6333333333333333,60.0,0.5833333134651184,60.0,0.5,0.5291329026222229,0.8500000238418579,386,0.7166666388511658
0.5166666666666667,60.0,0.7666666507720947,60.0,0.5,0.4802498519420624,0.800000011920929,387,0.7833333611488342
0.4166666666666667,60.0,0.8333333134651184,60.0,0.5,0.4919872283935547,0.6666666865348816,387,0.75
0.275,60.0,0.9666666388511658,60.0,0.5,0.536737322807312,0.5166666507720947,388,0.7416666746139526
0.26666666666666666,60.0,0.9666666388511658,60.0,0.5,0.5611812472343445,0.5,388,0.7333333492279053
0.3416666666666667,60.0,0.9666666388511658,60.0,0.5,0.47955867648124695,0.6499999761581421,389,0.8083333373069763
0.4,60.0,0.949999988079071,60.0,0.5,0.460961252450943,0.75,389,0.8500000238418579
0.4583333333333333,60.0,0.8999999761581421,60.0,0.5,0.4233228862285614,0.8166666626930237,390,0.8583333492279053
0.6583333333333333,60.0,0.6333333253860474,60.0,0.5,0.43955326080322266,0.949999988079071,390,0.7916666865348816
0.7583333333333333,60.0,0.4166666567325592,60.0,0.5,0.7187114953994751,0.9333333373069763,391,0.675000011920929
0.7,60.0,0.44999998807907104,60.0,0.5,0.6858803033828735,0.8500000238418579,391,0.6499999761581421
0.31666666666666665,60.0,1.0,60.0,0.5,0.43969056010246277,0.6333333253860474,392,0.8166666626930237
0.3,60.0,1.0,60.0,0.5,0.44297704100608826,0.6000000238418579,392,0.800000011920929
0.31666666666666665,60.0,0.9166666865348816,60.0,0.5,0.5252655148506165,0.550000011920929,393,0.7333333492279053
0.3,60.0,0.9666666388511658,60.0,0.5,0.508689284324646,0.5666666626930237,393,0.7666666507720947
0.35,60.0,0.8999999761581421,60.0,0.5,0.47242191433906555,0.6000000238418579,394,0.75
0.45,60.0,0.7833333611488342,60.0,0.5,0.5202562808990479,0.6833333373069763,394,0.7333333492279053
0.44166666666666665,60.0,0.8166666626930237,60.0,0.5,0.42948898673057556,0.699999988079071,395,0.7583333253860474
0.55,60.0,0.75,60.0,0.5,0.43853235244750977,0.8500000238418579,395,0.800000011920929
0.5916666666666667,60.0,0.6333333253860474,60.0,0.5,0.585002601146698,0.8166666626930237,396,0.7250000238418579
0.625,60.0,0.5833333134651184,60.0,0.5,0.530705988407135,0.8333333134651184,396,0.7083333134651184
0.475,60.0,0.8333333134651184,60.0,0.5,0.44941431283950806,0.7833333611488342,397,0.8083333373069763
0.375,60.0,0.800000011920929,60.0,0.5,0.5556702017784119,0.550000011920929,397,0.675000011920929
0.3333333333333333,60.0,0.8999999761581421,60.0,0.5,0.5817720890045166,0.5666666626930237,398,0.7333333492279053
0.275,60.0,0.9833333492279053,60.0,0.5,0.5183146595954895,0.5333333611488342,398,0.7583333253860474
0.30833333333333335,60.0,0.9333333373069763,60.0,0.5,0.5124390721321106,0.550000011920929,399,0.7416666746139526
0.36666666666666664,60.0,0.9333333373069763,60.0,0.5,0.467515766620636,0.6666666865348816,399,0.800000011920929
0.4666666666666667,60.0,0.8333333134651184,60.0,0.5,0.43322670459747314,0.7666666507720947,400,0.800000011920929
0.5916666666666667,60.0,0.699999988079071,60.0,0.5,0.4390828311443329,0.8833333253860474,400,0.7916666865348816
0.725,60.0,0.36666667461395264,60.0,0.5,0.6824974417686462,0.8166666626930237,401,0.5916666388511658
0.6583333333333333,60.0,0.5166666507720947,60.0,0.5,0.5850608348846436,0.8333333134651184,401,0.675000011920929
0.45,60.0,0.8333333134651184,60.0,0.5,0.46470221877098083,0.7333333492279053,402,0.7833333611488342
0.3416666666666667,60.0,0.8999999761581421,60.0,0.5,0.47949543595314026,0.5833333134651184,402,0.7416666746139526
0.35833333333333334,60.0,0.8500000238418579,60.0,0.5,0.5801438689231873,0.5666666626930237,403,0.7083333134651184
0.35,60.0,0.8666666746139526,60.0,0.5,0.5658131837844849,0.5666666626930237,403,0.7166666388511658
0.3333333333333333,60.0,0.8833333253860474,60.0,0.5,0.6046879291534424,0.550000011920929,404,0.7166666388511658
0.3416666666666667,60.0,0.8166666626930237,60.0,0.5,0.621397852897644,0.5,404,0.6583333611488342
0.3,60.0,0.949999988079071,60.0,0.5,0.48365628719329834,0.550000011920929,405,0.75
0.3333333333333333,60.0,0.9666666388511658,60.0,0.5,0.4271532893180847,0.6333333253860474,405,0.800000011920929
0.44166666666666665,60.0,0.8833333253860474,60.0,0.5,0.44851380586624146,0.7666666507720947,406,0.824999988079071
0.6166666666666667,60.0,0.6666666865348816,60.0,0.5,0.4549464285373688,0.8999999761581421,406,0.7833333611488342
0.6,60.0,0.6333333253860474,60.0,0.5,0.553672194480896,0.8333333134651184,407,0.7333333492279053
0.5166666666666667,60.0,0.800000011920929,60.0,0.5,0.435989648103714,0.8333333134651184,407,0.8166666626930237
0.5166666666666667,60.0,0.7833333611488342,60.0,0.5,0.5223613381385803,0.8166666626930237,408,0.800000011920929
0.49166666666666664,60.0,0.75,60.0,0.5,0.5935251116752625,0.7333333492279053,408,0.7416666746139526
0.36666666666666664,60.0,0.9333333373069763,60.0,0.5,0.4991123080253601,0.6666666865348816,409,0.800000011920929
0.375,60.0,0.9166666865348816,60.0,0.5,0.46968135237693787,0.6666666865348816,409,0.7916666865348816
0.30833333333333335,60.0,0.949999988079071,60.0,0.5,0.5281652212142944,0.5666666626930237,410,0.7583333253860474
0.30833333333333335,60.0,0.9666666388511658,60.0,0.5,0.4849732220172882,0.5833333134651184,410,0.7749999761581421
0.43333333333333335,60.0,0.800000011920929,60.0,0.5,0.5243781805038452,0.6666666865348816,411,0.7333333492279053
0.5583333333333333,60.0,0.6166666746139526,60.0,0.5,0.6661806702613831,0.7333333492279053,411,0.675000011920929
0.4,60.0,0.8500000238418579,60.0,0.5,0.5031595826148987,0.6499999761581421,412,0.75
0.4,60.0,0.8999999761581421,60.0,0.5,0.41344839334487915,0.699999988079071,412,0.800000011920929
0.375,60.0,0.9333333373069763,60.0,0.5,0.41154175996780396,0.6833333373069763,413,0.8083333373069763
0.43333333333333335,60.0,0.9166666865348816,60.0,0.5,0.40389689803123474,0.7833333611488342,413,0.8500000238418579
0.575,60.0,0.75,60.0,0.5,0.4688323438167572,0.8999999761581421,414,0.824999988079071
0.48333333333333334,60.0,0.7666666507720947,60.0,0.5,0.48706844449043274,0.7333333492279053,414,0.75
0.49166666666666664,60.0,0.7833333611488342,60.0,0.5,0.4652755856513977,0.7666666507720947,415,0.7749999761581421
0.43333333333333335,60.0,0.8833333253860474,60.0,0.5,0.41928529739379883,0.75,415,0.8166666626930237
0.49166666666666664,60.0,0.7666666507720947,60.0,0.5,0.4976542592048645,0.75,416,0.7583333253860474
0.5083333333333333,60.0,0.8166666626930237,60.0,0.5,0.4858148694038391,0.8333333134651184,416,0.824999988079071
0.4083333333333333,60.0,0.949999988079071,60.0,0.5,0.3928399980068207,0.7666666507720947,417,0.8583333492279053
0.39166666666666666,60.0,0.949999988079071,60.0,0.5,0.40075862407684326,0.7333333492279053,417,0.8416666388511658
0.525,60.0,0.6666666865348816,60.0,0.5,0.5502892732620239,0.7166666388511658,418,0.6916666626930237
0.5583333333333333,60.0,0.699999988079071,60.0,0.5,0.5652148723602295,0.8166666626930237,418,0.7583333253860474
0.4666666666666667,60.0,0.9333333373069763,60.0,0.5,0.3152478337287903,0.8666666746139526,419,0.8999999761581421
0.4083333333333333,60.0,0.949999988079071,60.0,0.5,0.37628671526908875,0.7666666507720947,419,0.8583333492279053
0.375,60.0,0.9333333373069763,60.0,0.5,0.41934069991111755,0.6833333373069763,420,0.8083333373069763
0.3416666666666667,60.0,0.9333333373069763,60.0,0.5,0.49680790305137634,0.6166666746139526,420,0.7749999761581421
0.5583333333333333,60.0,0.7333333492279053,60.0,0.5,0.46780630946159363,0.8500000238418579,421,0.7916666865348816
0.575,60.0,0.6499999761581421,60.0,0.5,0.4743753671646118,0.800000011920929,421,0.7250000238418579
0.48333333333333334,60.0,0.8500000238418579,60.0,0.5,0.4099831283092499,0.8166666626930237,422,0.8333333134651184
0.49166666666666664,60.0,0.800000011920929,60.0,0.5,0.47358453273773193,0.7833333611488342,422,0.7916666865348816
0.39166666666666666,60.0,0.9666666388511658,60.0,0.5,0.3512660264968872,0.75,423,0.8583333492279053
0.4166666666666667,60.0,1.0,60.0,0.5,0.29989513754844666,0.8333333134651184,423,0.9166666865348816
0.375,60.0,0.9666666388511658,60.0,0.5,0.3802312910556793,0.7166666388511658,424,0.8416666388511658
0.5666666666666667,60.0,0.7333333492279053,60.0,0.5,0.38235729932785034,0.8666666746139526,424,0.800000011920929
0.5916666666666667,60.0,0.6000000238418579,60.0,0.5,0.6621368527412415,0.7833333611488342,425,0.6916666626930237
0.5666666666666667,60.0,0.7166666388511658,60.0,0.5,0.5350183844566345,0.8500000238418579,425,0.7833333611488342
0.5666666666666667,60.0,0.7666666507720947,60.0,0.5,0.4163186252117157,0.8999999761581421,426,0.8333333134651184
0.48333333333333334,60.0,0.8166666626930237,60.0,0.5,0.4463673233985901,0.7833333611488342,426,0.800000011920929
0.31666666666666665,60.0,0.9833333492279053,60.0,0.5,0.4333001375198364,0.6166666746139526,427,0.800000011920929
0.4166666666666667,60.0,0.949999988079071,60.0,0.5,0.3818427622318268,0.7833333611488342,427,0.8666666746139526
0.4083333333333333,60.0,0.9833333492279053,60.0,0.5,0.32815271615982056,0.800000011920929,428,0.8916666507720947
0.45,60.0,0.8999999761581421,60.0,0.5,0.38293805718421936,0.800000011920929,428,0.8500000238418579
0.5916666666666667,60.0,0.6333333253860474,60.0,0.5,0.5108340382575989,0.8166666626930237,429,0.7250000238418579
0.5833333333333334,60.0,0.699999988079071,60.0,0.5,0.452584445476532,0.8666666746139526,429,0.7833333611488342
0.43333333333333335,60.0,0.949999988079071,60.0,0.5,0.33797088265419006,0.8166666626930237,430,0.8833333253860474
