raw\disc\disc_proportion_expert_pred,raw\disc\disc_loss,raw\disc\disc_acc_gen,raw\disc\n_expert,raw\disc\disc_proportion_expert_true,raw\disc\disc_acc_expert,raw\disc\global_step,raw\disc\n_generated,raw\disc\disc_acc
0.55,0.5970485806465149,0.6333333253860474,60.0,0.5,0.7333333492279053,115,60.0,0.6833333373069763
0.575,0.5816965103149414,0.6833333373069763,60.0,0.5,0.8333333134651184,115,60.0,0.7583333253860474
0.5166666666666667,0.6403635144233704,0.6333333253860474,60.0,0.5,0.6666666865348816,116,60.0,0.6499999761581421
0.48333333333333334,0.7067546844482422,0.6000000238418579,60.0,0.5,0.5666666626930237,116,60.0,0.5833333134651184
0.5666666666666667,0.6658458113670349,0.5666666626930237,60.0,0.5,0.699999988079071,116,60.0,0.6333333253860474
0.6,0.5790458917617798,0.6000000238418579,60.0,0.5,0.800000011920929,116,60.0,0.699999988079071
0.6,0.616206169128418,0.550000011920929,60.0,0.5,0.75,116,60.0,0.6499999761581421
0.475,0.47872626781463623,0.8500000238418579,60.0,0.5,0.800000011920929,117,60.0,0.824999988079071
0.5416666666666666,0.5522928237915039,0.6499999761581421,60.0,0.5,0.7333333492279053,117,60.0,0.6916666626930237
0.625,0.49571114778518677,0.6833333373069763,60.0,0.5,0.9333333373069763,117,60.0,0.8083333373069763
0.575,0.5580061078071594,0.6666666865348816,60.0,0.5,0.8166666626930237,117,60.0,0.7416666746139526
0.625,0.5430760979652405,0.6333333253860474,60.0,0.5,0.8833333253860474,117,60.0,0.7583333253860474
0.475,0.32983657717704773,0.9666666388511658,60.0,0.5,0.9166666865348816,118,60.0,0.9416666626930237
0.5333333333333333,0.343220978975296,0.8500000238418579,60.0,0.5,0.9166666865348816,118,60.0,0.8833333253860474
0.5416666666666666,0.3461730182170868,0.8333333134651184,60.0,0.5,0.9166666865348816,118,60.0,0.875
0.5166666666666667,0.3714965581893921,0.8666666746139526,60.0,0.5,0.8999999761581421,118,60.0,0.8833333253860474
0.575,0.36435413360595703,0.7666666507720947,60.0,0.5,0.9166666865348816,118,60.0,0.8416666388511658
0.55,0.3803887665271759,0.8166666626930237,60.0,0.5,0.9166666865348816,119,60.0,0.8666666746139526
0.6,0.4321978688240051,0.6833333373069763,60.0,0.5,0.8833333253860474,119,60.0,0.7833333611488342
0.5916666666666667,0.35560429096221924,0.7666666507720947,60.0,0.5,0.949999988079071,119,60.0,0.8583333492279053
0.55,0.36478492617607117,0.8333333134651184,60.0,0.5,0.9333333373069763,119,60.0,0.8833333253860474
0.5916666666666667,0.3887196481227875,0.7666666507720947,60.0,0.5,0.949999988079071,119,60.0,0.8583333492279053
0.6916666666666667,0.5097249746322632,0.5666666626930237,60.0,0.5,0.949999988079071,120,60.0,0.7583333253860474
0.575,0.47024792432785034,0.75,60.0,0.5,0.8999999761581421,120,60.0,0.824999988079071
0.5666666666666667,0.5187354683876038,0.6833333373069763,60.0,0.5,0.8166666626930237,120,60.0,0.75
0.5083333333333333,0.4010307192802429,0.8333333134651184,60.0,0.5,0.8500000238418579,120,60.0,0.8416666388511658
0.5333333333333333,0.5377770662307739,0.6833333373069763,60.0,0.5,0.75,120,60.0,0.7166666388511658
0.4666666666666667,0.5275172591209412,0.7666666507720947,60.0,0.5,0.699999988079071,121,60.0,0.7333333492279053
0.5666666666666667,0.542174220085144,0.6333333253860474,60.0,0.5,0.7666666507720947,121,60.0,0.699999988079071
0.65,0.5258222222328186,0.6000000238418579,60.0,0.5,0.8999999761581421,121,60.0,0.75
0.6416666666666667,0.5090194344520569,0.6166666746139526,60.0,0.5,0.8999999761581421,121,60.0,0.7583333253860474
0.5916666666666667,0.45960724353790283,0.699999988079071,60.0,0.5,0.8833333253860474,121,60.0,0.7916666865348816
0.55,0.4272799491882324,0.75,60.0,0.5,0.8500000238418579,122,60.0,0.800000011920929
0.6,0.5897545218467712,0.5666666626930237,60.0,0.5,0.7666666507720947,122,60.0,0.6666666865348816
0.575,0.5334014296531677,0.6333333253860474,60.0,0.5,0.7833333611488342,122,60.0,0.7083333134651184
0.65,0.4579547643661499,0.6000000238418579,60.0,0.5,0.8999999761581421,122,60.0,0.75
0.625,0.48396557569503784,0.6000000238418579,60.0,0.5,0.8500000238418579,122,60.0,0.7250000238418579
0.5083333333333333,0.5405809879302979,0.6499999761581421,60.0,0.5,0.6666666865348816,123,60.0,0.6583333611488342
0.525,0.5147336721420288,0.75,60.0,0.5,0.800000011920929,123,60.0,0.7749999761581421
0.44166666666666665,0.45589035749435425,0.8333333134651184,60.0,0.5,0.7166666388511658,123,60.0,0.7749999761581421
0.5833333333333334,0.4461502134799957,0.7333333492279053,60.0,0.5,0.8999999761581421,123,60.0,0.8166666626930237
0.6,0.459290087223053,0.6666666865348816,60.0,0.5,0.8666666746139526,123,60.0,0.7666666507720947
0.75,0.5581535696983337,0.4166666567325592,60.0,0.5,0.9166666865348816,124,60.0,0.6666666865348816
0.6833333333333333,0.47857725620269775,0.5666666626930237,60.0,0.5,0.9333333373069763,124,60.0,0.75
0.6333333333333333,0.49096059799194336,0.6499999761581421,60.0,0.5,0.9166666865348816,124,60.0,0.7833333611488342
0.525,0.5561226010322571,0.6333333253860474,60.0,0.5,0.6833333373069763,124,60.0,0.6583333611488342
0.4666666666666667,0.5093058347702026,0.8166666626930237,60.0,0.5,0.75,124,60.0,0.7833333611488342
0.5583333333333333,0.4716058373451233,0.699999988079071,60.0,0.5,0.8166666626930237,125,60.0,0.7583333253860474
0.6083333333333333,0.5043965578079224,0.6000000238418579,60.0,0.5,0.8166666626930237,125,60.0,0.7083333134651184
0.675,0.4757310748100281,0.5833333134651184,60.0,0.5,0.9333333373069763,125,60.0,0.7583333253860474
0.6416666666666667,0.46380138397216797,0.6333333253860474,60.0,0.5,0.9166666865348816,125,60.0,0.7749999761581421
0.65,0.515652060508728,0.5833333134651184,60.0,0.5,0.8833333253860474,125,60.0,0.7333333492279053
0.5583333333333333,0.40587711334228516,0.800000011920929,60.0,0.5,0.9166666865348816,126,60.0,0.8583333492279053
0.5416666666666666,0.36191409826278687,0.8166666626930237,60.0,0.5,0.8999999761581421,126,60.0,0.8583333492279053
0.5416666666666666,0.40693968534469604,0.7666666507720947,60.0,0.5,0.8500000238418579,126,60.0,0.8083333373069763
0.55,0.4371388852596283,0.699999988079071,60.0,0.5,0.800000011920929,126,60.0,0.75
0.5,0.3972891569137573,0.7833333611488342,60.0,0.5,0.7833333611488342,126,60.0,0.7833333611488342
0.6416666666666667,0.524995744228363,0.5333333611488342,60.0,0.5,0.8166666626930237,127,60.0,0.675000011920929
0.625,0.5462883114814758,0.6000000238418579,60.0,0.5,0.8500000238418579,127,60.0,0.7250000238418579
0.6083333333333333,0.5907970666885376,0.5833333134651184,60.0,0.5,0.800000011920929,127,60.0,0.6916666626930237
0.6583333333333333,0.6230326294898987,0.46666666865348816,60.0,0.5,0.7833333611488342,127,60.0,0.625
0.6,0.5897768139839172,0.550000011920929,60.0,0.5,0.75,127,60.0,0.6499999761581421
0.6,0.38364875316619873,0.7166666388511658,60.0,0.5,0.9166666865348816,128,60.0,0.8166666626930237
0.5416666666666666,0.40062224864959717,0.75,60.0,0.5,0.8333333134651184,128,60.0,0.7916666865348816
0.5416666666666666,0.43543726205825806,0.7333333492279053,60.0,0.5,0.8166666626930237,128,60.0,0.7749999761581421
0.5666666666666667,0.4515988230705261,0.6833333373069763,60.0,0.5,0.8166666626930237,128,60.0,0.75
0.5083333333333333,0.3522152900695801,0.8500000238418579,60.0,0.5,0.8666666746139526,128,60.0,0.8583333492279053
0.575,0.40686988830566406,0.7833333611488342,60.0,0.5,0.9333333373069763,129,60.0,0.8583333492279053
0.525,0.4500150680541992,0.75,60.0,0.5,0.800000011920929,129,60.0,0.7749999761581421
0.5083333333333333,0.37521153688430786,0.8333333134651184,60.0,0.5,0.8500000238418579,129,60.0,0.8416666388511658
0.475,0.35585835576057434,0.8833333253860474,60.0,0.5,0.8333333134651184,129,60.0,0.8583333492279053
0.49166666666666664,0.3898807764053345,0.8666666746139526,60.0,0.5,0.8500000238418579,129,60.0,0.8583333492279053
0.5416666666666666,0.35140693187713623,0.8333333134651184,60.0,0.5,0.9166666865348816,130,60.0,0.875
0.5416666666666666,0.34714099764823914,0.8166666626930237,60.0,0.5,0.8999999761581421,130,60.0,0.8583333492279053
0.5416666666666666,0.32607096433639526,0.8500000238418579,60.0,0.5,0.9333333373069763,130,60.0,0.8916666507720947
0.5333333333333333,0.38999080657958984,0.8166666626930237,60.0,0.5,0.8833333253860474,130,60.0,0.8500000238418579
0.5166666666666667,0.4052920937538147,0.800000011920929,60.0,0.5,0.8333333134651184,130,60.0,0.8166666626930237
0.6083333333333333,0.44049564003944397,0.6833333373069763,60.0,0.5,0.8999999761581421,131,60.0,0.7916666865348816
0.6083333333333333,0.5666825175285339,0.6166666746139526,60.0,0.5,0.8333333134651184,131,60.0,0.7250000238418579
0.5916666666666667,0.5263557434082031,0.6833333373069763,60.0,0.5,0.8666666746139526,131,60.0,0.7749999761581421
0.5833333333333334,0.5905710458755493,0.6499999761581421,60.0,0.5,0.8166666626930237,131,60.0,0.7333333492279053
0.6666666666666666,0.6594305634498596,0.5333333611488342,60.0,0.5,0.8666666746139526,131,60.0,0.699999988079071
0.39166666666666666,0.34493494033813477,0.9833333492279053,60.0,0.5,0.7666666507720947,132,60.0,0.875
0.4083333333333333,0.30947640538215637,0.9833333492279053,60.0,0.5,0.800000011920929,132,60.0,0.8916666507720947
0.4666666666666667,0.32803377509117126,0.9166666865348816,60.0,0.5,0.8500000238418579,132,60.0,0.8833333253860474
0.5583333333333333,0.3201742172241211,0.8166666626930237,60.0,0.5,0.9333333373069763,132,60.0,0.875
0.5666666666666667,0.33128872513771057,0.8166666626930237,60.0,0.5,0.949999988079071,132,60.0,0.8833333253860474
0.6666666666666666,0.6142284870147705,0.550000011920929,60.0,0.5,0.8833333253860474,133,60.0,0.7166666388511658
0.6416666666666667,0.503120481967926,0.6166666746139526,60.0,0.5,0.8999999761581421,133,60.0,0.7583333253860474
0.5916666666666667,0.4398096203804016,0.6666666865348816,60.0,0.5,0.8500000238418579,133,60.0,0.7583333253860474
0.5416666666666666,0.48257723450660706,0.75,60.0,0.5,0.8333333134651184,133,60.0,0.7916666865348816
0.45,0.4722871482372284,0.800000011920929,60.0,0.5,0.699999988079071,133,60.0,0.75
0.475,0.5250391960144043,0.7833333611488342,60.0,0.5,0.7333333492279053,134,60.0,0.7583333253860474
0.6083333333333333,0.4702299237251282,0.6333333253860474,60.0,0.5,0.8500000238418579,134,60.0,0.7416666746139526
0.6,0.5182007551193237,0.6499999761581421,60.0,0.5,0.8500000238418579,134,60.0,0.75
0.7166666666666667,0.5694484114646912,0.5,60.0,0.5,0.9333333373069763,134,60.0,0.7166666388511658
0.6583333333333333,0.5042537450790405,0.6000000238418579,60.0,0.5,0.9166666865348816,134,60.0,0.7583333253860474
0.7,0.5750221014022827,0.5,60.0,0.5,0.8999999761581421,135,60.0,0.699999988079071
0.525,0.4940374493598938,0.7333333492279053,60.0,0.5,0.7833333611488342,135,60.0,0.7583333253860474
0.48333333333333334,0.4911426305770874,0.7833333611488342,60.0,0.5,0.75,135,60.0,0.7666666507720947
0.5833333333333334,0.46297454833984375,0.699999988079071,60.0,0.5,0.8666666746139526,135,60.0,0.7833333611488342
0.5333333333333333,0.4805745482444763,0.75,60.0,0.5,0.8166666626930237,135,60.0,0.7833333611488342
0.55,0.47914859652519226,0.7166666388511658,60.0,0.5,0.8166666626930237,136,60.0,0.7666666507720947
0.6083333333333333,0.5023282766342163,0.6666666865348816,60.0,0.5,0.8833333253860474,136,60.0,0.7749999761581421
0.55,0.4514618515968323,0.699999988079071,60.0,0.5,0.800000011920929,136,60.0,0.75
0.6333333333333333,0.4830407500267029,0.6333333253860474,60.0,0.5,0.8999999761581421,136,60.0,0.7666666507720947
0.7083333333333334,0.5139359831809998,0.5166666507720947,60.0,0.5,0.9333333373069763,136,60.0,0.7250000238418579
0.7,0.5678858160972595,0.5333333611488342,60.0,0.5,0.9333333373069763,137,60.0,0.7333333492279053
0.7416666666666667,0.5944865942001343,0.4000000059604645,60.0,0.5,0.8833333253860474,137,60.0,0.6416666507720947
0.6333333333333333,0.540408730506897,0.5833333134651184,60.0,0.5,0.8500000238418579,137,60.0,0.7166666388511658
0.55,0.4954971969127655,0.7166666388511658,60.0,0.5,0.8166666626930237,137,60.0,0.7666666507720947
0.4,0.47345319390296936,0.8500000238418579,60.0,0.5,0.6499999761581421,137,60.0,0.75
0.375,0.3561435043811798,0.9666666388511658,60.0,0.5,0.7166666388511658,138,60.0,0.8416666388511658
0.5083333333333333,0.40237560868263245,0.8333333134651184,60.0,0.5,0.8500000238418579,138,60.0,0.8416666388511658
0.525,0.3237787187099457,0.8999999761581421,60.0,0.5,0.949999988079071,138,60.0,0.925000011920929
0.525,0.3114057183265686,0.8833333253860474,60.0,0.5,0.9333333373069763,138,60.0,0.9083333611488342
0.575,0.36679238080978394,0.8166666626930237,60.0,0.5,0.9666666388511658,138,60.0,0.8916666507720947
0.6916666666666667,0.4278297424316406,0.5833333134651184,60.0,0.5,0.9666666388511658,139,60.0,0.7749999761581421
0.6333333333333333,0.3747572898864746,0.6833333373069763,60.0,0.5,0.949999988079071,139,60.0,0.8166666626930237
0.5166666666666667,0.3689970076084137,0.8666666746139526,60.0,0.5,0.8999999761581421,139,60.0,0.8833333253860474
0.44166666666666665,0.3165941536426544,0.9666666388511658,60.0,0.5,0.8500000238418579,139,60.0,0.9083333611488342
0.475,0.316574364900589,0.9166666865348816,60.0,0.5,0.8666666746139526,139,60.0,0.8916666507720947
0.375,0.36162349581718445,0.9666666388511658,60.0,0.5,0.7166666388511658,140,60.0,0.8416666388511658
0.43333333333333335,0.3062262237071991,0.9666666388511658,60.0,0.5,0.8333333134651184,140,60.0,0.8999999761581421
0.4666666666666667,0.21286290884017944,1.0,60.0,0.5,0.9333333373069763,140,60.0,0.9666666388511658
0.5666666666666667,0.2920151650905609,0.800000011920929,60.0,0.5,0.9333333373069763,140,60.0,0.8666666746139526
0.65,0.29313933849334717,0.6833333373069763,60.0,0.5,0.9833333492279053,140,60.0,0.8333333134651184
0.7083333333333334,0.6280473470687866,0.5,60.0,0.5,0.9166666865348816,141,60.0,0.7083333134651184
0.6333333333333333,0.4872434437274933,0.6000000238418579,60.0,0.5,0.8666666746139526,141,60.0,0.7333333492279053
0.575,0.6038706302642822,0.6666666865348816,60.0,0.5,0.8166666626930237,141,60.0,0.7416666746139526
0.44166666666666665,0.5129885077476501,0.8500000238418579,60.0,0.5,0.7333333492279053,141,60.0,0.7916666865348816
0.44166666666666665,0.6040216684341431,0.800000011920929,60.0,0.5,0.6833333373069763,141,60.0,0.7416666746139526
0.525,0.5315861105918884,0.7333333492279053,60.0,0.5,0.7833333611488342,142,60.0,0.7583333253860474
0.5916666666666667,0.6380971074104309,0.5666666626930237,60.0,0.5,0.75,142,60.0,0.6583333611488342
0.6083333333333333,0.4221484363079071,0.699999988079071,60.0,0.5,0.9166666865348816,142,60.0,0.8083333373069763
0.65,0.5148928761482239,0.5833333134651184,60.0,0.5,0.8833333253860474,142,60.0,0.7333333492279053
0.6833333333333333,0.5523934960365295,0.5166666507720947,60.0,0.5,0.8833333253860474,142,60.0,0.699999988079071
0.575,0.37074634432792664,0.7333333492279053,60.0,0.5,0.8833333253860474,143,60.0,0.8083333373069763
0.5166666666666667,0.4134235978126526,0.7333333492279053,60.0,0.5,0.7666666507720947,143,60.0,0.75
0.45,0.3722028136253357,0.8666666746139526,60.0,0.5,0.7666666507720947,143,60.0,0.8166666626930237
0.4666666666666667,0.35257646441459656,0.9166666865348816,60.0,0.5,0.8500000238418579,143,60.0,0.8833333253860474
0.5416666666666666,0.37256523966789246,0.7833333611488342,60.0,0.5,0.8666666746139526,143,60.0,0.824999988079071
0.5,0.2780502438545227,0.9166666865348816,60.0,0.5,0.9166666865348816,144,60.0,0.9166666865348816
0.5666666666666667,0.4483324885368347,0.75,60.0,0.5,0.8833333253860474,144,60.0,0.8166666626930237
0.5333333333333333,0.2899107336997986,0.8833333253860474,60.0,0.5,0.949999988079071,144,60.0,0.9166666865348816
0.55,0.3446520268917084,0.8166666626930237,60.0,0.5,0.9166666865348816,144,60.0,0.8666666746139526
0.5333333333333333,0.35295847058296204,0.8166666626930237,60.0,0.5,0.8833333253860474,144,60.0,0.8500000238418579
0.5,0.3950244188308716,0.8333333134651184,60.0,0.5,0.8333333134651184,145,60.0,0.8333333134651184
0.49166666666666664,0.4201170802116394,0.8333333134651184,60.0,0.5,0.8166666626930237,145,60.0,0.824999988079071
0.5416666666666666,0.45917171239852905,0.7333333492279053,60.0,0.5,0.8166666626930237,145,60.0,0.7749999761581421
0.55,0.4047240912914276,0.7666666507720947,60.0,0.5,0.8666666746139526,145,60.0,0.8166666626930237
0.5583333333333333,0.3976741433143616,0.800000011920929,60.0,0.5,0.9166666865348816,145,60.0,0.8583333492279053
0.5583333333333333,0.40490517020225525,0.7833333611488342,60.0,0.5,0.8999999761581421,146,60.0,0.8416666388511658
0.575,0.4084562063217163,0.75,60.0,0.5,0.8999999761581421,146,60.0,0.824999988079071
0.525,0.3546358346939087,0.8500000238418579,60.0,0.5,0.8999999761581421,146,60.0,0.875
0.525,0.30808499455451965,0.8666666746139526,60.0,0.5,0.9166666865348816,146,60.0,0.8916666507720947
0.4583333333333333,0.3904399573802948,0.8500000238418579,60.0,0.5,0.7666666507720947,146,60.0,0.8083333373069763
0.65,0.5859811902046204,0.5,60.0,0.5,0.800000011920929,147,60.0,0.6499999761581421
0.6333333333333333,0.4998452365398407,0.6166666746139526,60.0,0.5,0.8833333253860474,147,60.0,0.75
0.6833333333333333,0.5027993321418762,0.5333333611488342,60.0,0.5,0.8999999761581421,147,60.0,0.7166666388511658
0.6083333333333333,0.5053485631942749,0.6333333253860474,60.0,0.5,0.8500000238418579,147,60.0,0.7416666746139526
0.5333333333333333,0.4882475435733795,0.699999988079071,60.0,0.5,0.7666666507720947,147,60.0,0.7333333492279053
0.43333333333333335,0.43390947580337524,0.8999999761581421,60.0,0.5,0.7666666507720947,148,60.0,0.8333333134651184
0.475,0.4203907251358032,0.8666666746139526,60.0,0.5,0.8166666626930237,148,60.0,0.8416666388511658
0.5666666666666667,0.42763665318489075,0.800000011920929,60.0,0.5,0.9333333373069763,148,60.0,0.8666666746139526
0.7083333333333334,0.43216177821159363,0.550000011920929,60.0,0.5,0.9666666388511658,148,60.0,0.7583333253860474
0.6583333333333333,0.3729235827922821,0.6166666746139526,60.0,0.5,0.9333333373069763,148,60.0,0.7749999761581421
0.6166666666666667,0.5809177756309509,0.6000000238418579,60.0,0.5,0.8333333134651184,149,60.0,0.7166666388511658
0.55,0.4791853725910187,0.7666666507720947,60.0,0.5,0.8666666746139526,149,60.0,0.8166666626930237
0.5,0.46310529112815857,0.7833333611488342,60.0,0.5,0.7833333611488342,149,60.0,0.7833333611488342
0.525,0.48473113775253296,0.7166666388511658,60.0,0.5,0.7666666507720947,149,60.0,0.7416666746139526
0.475,0.45962098240852356,0.800000011920929,60.0,0.5,0.75,149,60.0,0.7749999761581421
0.5416666666666666,0.4591902792453766,0.7166666388511658,60.0,0.5,0.800000011920929,150,60.0,0.7583333253860474
0.6083333333333333,0.38404807448387146,0.7166666388511658,60.0,0.5,0.9333333373069763,150,60.0,0.824999988079071
0.6083333333333333,0.4352642893791199,0.7166666388511658,60.0,0.5,0.9333333373069763,150,60.0,0.824999988079071
0.725,0.46604102849960327,0.5333333611488342,60.0,0.5,0.9833333492279053,150,60.0,0.7583333253860474
0.6083333333333333,0.3876551389694214,0.699999988079071,60.0,0.5,0.9166666865348816,150,60.0,0.8083333373069763
0.6666666666666666,0.47932884097099304,0.6166666746139526,60.0,0.5,0.949999988079071,151,60.0,0.7833333611488342
0.5666666666666667,0.5918551087379456,0.5666666626930237,60.0,0.5,0.699999988079071,151,60.0,0.6333333253860474
0.49166666666666664,0.5624872446060181,0.7333333492279053,60.0,0.5,0.7166666388511658,151,60.0,0.7250000238418579
0.45,0.5637233853340149,0.7666666507720947,60.0,0.5,0.6666666865348816,151,60.0,0.7166666388511658
0.5666666666666667,0.5546925067901611,0.6499999761581421,60.0,0.5,0.7833333611488342,151,60.0,0.7166666388511658
0.575,0.5813788771629333,0.5833333134651184,60.0,0.5,0.7333333492279053,152,60.0,0.6583333611488342
0.6416666666666667,0.455695241689682,0.6166666746139526,60.0,0.5,0.8999999761581421,152,60.0,0.7583333253860474
0.6083333333333333,0.4072151780128479,0.7333333492279053,60.0,0.5,0.949999988079071,152,60.0,0.8416666388511658
0.675,0.47926947474479675,0.5833333134651184,60.0,0.5,0.9333333373069763,152,60.0,0.7583333253860474
0.675,0.5067989230155945,0.5833333134651184,60.0,0.5,0.9333333373069763,152,60.0,0.7583333253860474
0.675,0.45605581998825073,0.550000011920929,60.0,0.5,0.8999999761581421,153,60.0,0.7250000238418579
0.6083333333333333,0.4345471262931824,0.6499999761581421,60.0,0.5,0.8666666746139526,153,60.0,0.7583333253860474
0.525,0.4080367386341095,0.7333333492279053,60.0,0.5,0.7833333611488342,153,60.0,0.7583333253860474
0.4666666666666667,0.4914862811565399,0.7833333611488342,60.0,0.5,0.7166666388511658,153,60.0,0.75
0.475,0.5295210480690002,0.7833333611488342,60.0,0.5,0.7333333492279053,153,60.0,0.7583333253860474
0.45,0.4401293694972992,0.8500000238418579,60.0,0.5,0.75,154,60.0,0.800000011920929
0.4166666666666667,0.400634229183197,0.8999999761581421,60.0,0.5,0.7333333492279053,154,60.0,0.8166666626930237
0.5583333333333333,0.36652618646621704,0.800000011920929,60.0,0.5,0.9166666865348816,154,60.0,0.8583333492279053
0.625,0.3794660270214081,0.75,60.0,0.5,1.0,154,60.0,0.875
0.5583333333333333,0.3529597818851471,0.8333333134651184,60.0,0.5,0.949999988079071,154,60.0,0.8916666507720947
0.44166666666666665,0.2635069191455841,0.9666666388511658,60.0,0.5,0.8500000238418579,155,60.0,0.9083333611488342
0.475,0.28238576650619507,0.9333333373069763,60.0,0.5,0.8833333253860474,155,60.0,0.9083333611488342
0.4666666666666667,0.2866024672985077,0.9166666865348816,60.0,0.5,0.8500000238418579,155,60.0,0.8833333253860474
0.5083333333333333,0.24411852657794952,0.8999999761581421,60.0,0.5,0.9166666865348816,155,60.0,0.9083333611488342
0.44166666666666665,0.32514145970344543,0.8999999761581421,60.0,0.5,0.7833333611488342,155,60.0,0.8416666388511658
0.6333333333333333,0.4821866750717163,0.6666666865348816,60.0,0.5,0.9333333373069763,156,60.0,0.800000011920929
0.5916666666666667,0.47311288118362427,0.699999988079071,60.0,0.5,0.8833333253860474,156,60.0,0.7916666865348816
0.625,0.45968788862228394,0.6666666865348816,60.0,0.5,0.9166666865348816,156,60.0,0.7916666865348816
0.5166666666666667,0.4208222031593323,0.800000011920929,60.0,0.5,0.8333333134651184,156,60.0,0.8166666626930237
0.4583333333333333,0.5734145045280457,0.7666666507720947,60.0,0.5,0.6833333373069763,156,60.0,0.7250000238418579
0.3416666666666667,0.4213687479496002,0.9166666865348816,60.0,0.5,0.6000000238418579,157,60.0,0.7583333253860474
0.45,0.25161880254745483,0.9666666388511658,60.0,0.5,0.8666666746139526,157,60.0,0.9166666865348816
0.525,0.23879258334636688,0.8833333253860474,60.0,0.5,0.9333333373069763,157,60.0,0.9083333611488342
0.65,0.3278990685939789,0.6833333373069763,60.0,0.5,0.9833333492279053,157,60.0,0.8333333134651184
0.6,0.29129230976104736,0.7666666507720947,60.0,0.5,0.9666666388511658,157,60.0,0.8666666746139526
0.725,0.530958354473114,0.550000011920929,60.0,0.5,1.0,158,60.0,0.7749999761581421
0.7166666666666667,0.5273014903068542,0.5333333611488342,60.0,0.5,0.9666666388511658,158,60.0,0.75
0.6833333333333333,0.5171311497688293,0.5333333611488342,60.0,0.5,0.8999999761581421,158,60.0,0.7166666388511658
0.475,0.4311811625957489,0.8166666626930237,60.0,0.5,0.7666666507720947,158,60.0,0.7916666865348816
0.35,0.4346569776535034,0.949999988079071,60.0,0.5,0.6499999761581421,158,60.0,0.800000011920929
0.425,0.5286940932273865,0.8500000238418579,60.0,0.5,0.699999988079071,159,60.0,0.7749999761581421
0.43333333333333335,0.5651390552520752,0.800000011920929,60.0,0.5,0.6666666865348816,159,60.0,0.7333333492279053
0.525,0.4508284330368042,0.7833333611488342,60.0,0.5,0.8333333134651184,159,60.0,0.8083333373069763
0.6416666666666667,0.5903100371360779,0.5833333134651184,60.0,0.5,0.8666666746139526,159,60.0,0.7250000238418579
0.6916666666666667,0.47146084904670715,0.5666666626930237,60.0,0.5,0.949999988079071,159,60.0,0.7583333253860474
0.6583333333333333,0.46406668424606323,0.6333333253860474,60.0,0.5,0.949999988079071,160,60.0,0.7916666865348816
0.5833333333333334,0.40932875871658325,0.7333333492279053,60.0,0.5,0.8999999761581421,160,60.0,0.8166666626930237
0.625,0.4930709898471832,0.6000000238418579,60.0,0.5,0.8500000238418579,160,60.0,0.7250000238418579
0.5666666666666667,0.35943788290023804,0.75,60.0,0.5,0.8833333253860474,160,60.0,0.8166666626930237
0.48333333333333334,0.40193769335746765,0.8333333134651184,60.0,0.5,0.800000011920929,160,60.0,0.8166666626930237
0.4583333333333333,0.47031041979789734,0.7666666507720947,60.0,0.5,0.6833333373069763,161,60.0,0.7250000238418579
0.5083333333333333,0.4279209077358246,0.7666666507720947,60.0,0.5,0.7833333611488342,161,60.0,0.7749999761581421
0.5416666666666666,0.4134434759616852,0.7333333492279053,60.0,0.5,0.8166666626930237,161,60.0,0.7749999761581421
0.5666666666666667,0.3437342047691345,0.7833333611488342,60.0,0.5,0.9166666865348816,161,60.0,0.8500000238418579
0.5916666666666667,0.38017168641090393,0.75,60.0,0.5,0.9333333373069763,161,60.0,0.8416666388511658
0.6,0.47139912843704224,0.6499999761581421,60.0,0.5,0.8500000238418579,162,60.0,0.75
0.6166666666666667,0.3933578431606293,0.6833333373069763,60.0,0.5,0.9166666865348816,162,60.0,0.800000011920929
0.65,0.3855656087398529,0.6666666865348816,60.0,0.5,0.9666666388511658,162,60.0,0.8166666626930237
0.6166666666666667,0.4228130877017975,0.6499999761581421,60.0,0.5,0.8833333253860474,162,60.0,0.7666666507720947
0.6083333333333333,0.45359933376312256,0.6166666746139526,60.0,0.5,0.8333333134651184,162,60.0,0.7250000238418579
0.425,0.38818466663360596,0.9166666865348816,60.0,0.5,0.7666666507720947,163,60.0,0.8416666388511658
0.4583333333333333,0.4705415666103363,0.800000011920929,60.0,0.5,0.7166666388511658,163,60.0,0.7583333253860474
0.48333333333333334,0.3856082260608673,0.8500000238418579,60.0,0.5,0.8166666626930237,163,60.0,0.8333333134651184
0.5166666666666667,0.371530145406723,0.8333333134651184,60.0,0.5,0.8666666746139526,163,60.0,0.8500000238418579
0.5583333333333333,0.4400065839290619,0.7666666507720947,60.0,0.5,0.8833333253860474,163,60.0,0.824999988079071
0.625,0.45574751496315,0.6666666865348816,60.0,0.5,0.9166666865348816,164,60.0,0.7916666865348816
0.6083333333333333,0.4539550244808197,0.6833333373069763,60.0,0.5,0.8999999761581421,164,60.0,0.7916666865348816
0.5,0.40995708107948303,0.800000011920929,60.0,0.5,0.800000011920929,164,60.0,0.800000011920929
0.5,0.41255539655685425,0.800000011920929,60.0,0.5,0.800000011920929,164,60.0,0.800000011920929
0.49166666666666664,0.44143083691596985,0.7666666507720947,60.0,0.5,0.75,164,60.0,0.7583333253860474
0.5583333333333333,0.42567774653434753,0.7333333492279053,60.0,0.5,0.8500000238418579,165,60.0,0.7916666865348816
0.6333333333333333,0.5221184492111206,0.5833333134651184,60.0,0.5,0.8500000238418579,165,60.0,0.7166666388511658
