raw\gen\time/fps,raw\gen\time/total_timesteps,raw\gen\time/time_elapsed,raw\gen\time/iterations,raw\gen\train/value_loss,raw\gen\train/learning_rate,raw\gen\train/clip_fraction,raw\gen\train/explained_variance,raw\gen\train/loss,raw\gen\train/policy_gradient_loss,raw\gen\train/entropy_loss,raw\gen\train/n_updates,raw\gen\train/approx_kl,raw\gen\train/clip_range
61956,33800,0,1,4.632442700862884,0.0003,0.0,-0.1116030216217041,1.5688769817352295,0.00015615206118675397,-0.9847663462162017,1680,0.0005454108,0.2
61933,34000,0,1,6.4278052806854244,0.0003,0.0,-0.2814291715621948,1.9774858951568604,-0.0021460232284212567,-0.9341117292642593,1690,0.0002084854,0.2
62045,34200,0,1,4.888796734809875,0.0003,0.0,0.13779932260513306,2.0493268966674805,-0.000804988639807469,-0.9269270211458206,1700,0.0014039275,0.2
62173,34400,0,1,24.84499320983887,0.0003,0.0,-0.3569643497467041,8.21077823638916,4.633922438368465e-05,-0.9686580240726471,1710,-0.002055705,0.2
62759,34600,0,1,19.746610641479492,0.0003,0.0,-0.678371787071228,9.481125831604004,-0.0006992738101180507,-0.9780860483646393,1720,-0.0014756047,0.2
56804,34800,0,1,11.005684423446656,0.0003,0.0,-0.9121910333633423,2.135268449783325,-0.00023140689465463992,-0.9955455809831619,1730,0.00033522336,0.2
60735,35000,0,1,7.354956483840942,0.0003,0.0,0.6465361416339874,2.144209861755371,-0.0001681388277120277,-0.9900343030691147,1740,9.477496e-05,0.2
62311,35200,0,1,23.02276954650879,0.0003,0.0,-1.2273986339569092,8.773448944091797,-0.002114789624895863,-0.9385647207498551,1750,0.00010278612,0.2
58542,35400,0,1,13.277720975875855,0.0003,0.0,0.25890231132507324,6.153320789337158,-0.004335391179542025,-0.9372506618499756,1760,0.0025251664,0.2
64319,35600,0,1,12.801679754257203,0.0003,0.0,0.5226355195045471,5.475552558898926,-0.009946453876327865,-1.009697473049164,1770,-0.0053955927,0.2
64676,35800,0,1,9.246616315841674,0.0003,0.0034999998286366464,-0.5624656677246094,2.479470729827881,-0.012934525400749398,-0.951580262184143,1780,0.006051949,0.2
59960,36000,0,1,19.564660406112672,0.0003,0.0,-0.23753619194030762,8.866077423095703,-0.010074191422667323,-0.9418647557497024,1790,0.00966937,0.2
64330,36200,0,1,8.156998872756958,0.0003,0.05399999814108014,-0.447080135345459,2.5979459285736084,-0.014267724781180746,-0.9776970595121384,1800,0.017742947,0.2
63051,36400,0,1,60.37668952941895,0.0003,0.0,0.09125620126724243,18.50803565979004,-0.008683888799045292,-1.0644050896167756,1810,0.0011365428,0.2
66241,36600,0,1,103.62753829956054,0.0003,0.0,0.06826990842819214,51.13020324707031,-0.005759852941548083,-1.0676173448562623,1820,-0.0018687311,0.2
65313,36800,0,1,266.141187286377,0.0003,0.0,0.024855613708496094,118.41007232666016,-0.004781845851626621,-1.1124605357646942,1830,-0.00320913,0.2
67215,37000,0,1,679.4923919677734,0.0003,0.0,1.430511474609375e-05,352.93365478515625,-0.00693595062795751,-1.185652256011963,1840,-0.001348116,0.2
67699,37200,0,1,160.74822082519532,0.0003,0.004499999899417162,0.00019562244415283203,83.39788055419922,-0.00921409695304476,-1.1922947108745574,1850,-0.01041797,0.2
65857,37400,0,1,11.80724081993103,0.0003,0.23599999397993088,0.0016129016876220703,6.098116874694824,-0.026626763378502803,-1.1831721425056458,1860,0.03409022,0.2
63157,37600,0,1,2.1786399722099303,0.0003,0.33549999333918096,0.08825474977493286,0.9873774647712708,-0.037911151249427365,-1.1509712994098664,1870,0.010998702,0.2
68290,37800,0,1,85.7875940322876,0.0003,0.01899999948218465,-1.2686035633087158,22.423416137695312,0.0022164423032663195,-1.0358038127422333,1880,0.016493317,0.2
68027,38000,0,1,10.213965725898742,0.0003,0.0,-0.18217122554779053,4.7604079246521,-0.003627394988716048,-1.0091069340705872,1890,0.00063291786,0.2
65621,38200,0,1,10.392547464370727,0.0003,0.0,-2.2256815433502197,3.575195550918579,-0.002313895976658387,-1.0172460079193115,1900,-0.00037008524,0.2
67430,38400,0,1,11.529200768470764,0.0003,0.0,-0.9099215269088745,2.8620481491088867,-0.0026526304633589957,-1.1092202305793761,1910,0.00095262495,0.2
67095,38600,0,1,9.24169044494629,0.0003,0.0,-0.03411126136779785,3.623121500015259,-0.001479062398953701,-1.1471140921115874,1920,-0.00074245274,0.2
69036,38800,0,1,8.491582703590392,0.0003,0.009999999776482582,-0.34739577770233154,3.5104992389678955,-0.013029717782745153,-1.034077787399292,1930,-0.0015073064,0.2
70611,39000,0,1,5.286396908760071,0.0003,0.0449999988079071,-1.0535953044891357,1.8981751203536987,-0.013158198614837602,-0.9844057619571686,1940,0.0015208013,0.2
69327,39200,0,1,8.850115418434143,0.0003,0.007499999832361937,-1.303635835647583,3.1361749172210693,-0.008097245803801379,-0.9994905263185501,1950,0.0015040272,0.2
68498,39400,0,1,7.691115999221802,0.0003,0.0054999998770654205,-0.575342059135437,2.9738941192626953,-0.006315308490418836,-1.000118550658226,1960,-0.005150122,0.2
63026,39600,0,1,4.967415273189545,0.0003,0.0004999999888241291,-0.33746886253356934,2.1362714767456055,-0.007191216081089813,-1.0266124308109283,1970,0.006853755,0.2
71134,39800,0,1,3.8626450061798097,0.0003,0.09449999732896686,-0.9098759889602661,1.4281710386276245,-0.013845477626658997,-0.9798944264650344,1980,0.024038322,0.2
69509,40000,0,1,5.964013075828552,0.0003,0.0,-0.7662075757980347,1.9926954507827759,-0.0030328099333710055,-1.005636340379715,1990,0.0023842445,0.2
72235,40200,0,1,5.257756543159485,0.0003,0.0024999999441206455,-0.35361719131469727,2.1325247287750244,-0.009802571286156293,-0.9785182297229766,2000,0.0041407123,0.2
62074,40400,0,1,5.392915916442871,0.0003,0.021999999694526196,-0.03132474422454834,2.215970993041992,-0.015373513116617676,-0.9415870547294617,2010,0.002961254,0.2
73347,40600,0,1,3.177638304233551,0.0003,0.06499999845400453,0.05052691698074341,1.143190860748291,-0.01943004545260916,-1.0173894554376601,2020,0.009113493,0.2
72191,40800,0,1,3.2827696084976195,0.0003,0.09699999801814556,0.1712409257888794,1.2446529865264893,-0.02439970931690185,-1.006381294131279,2030,0.014806815,0.2
71787,41000,0,1,10.296095991134644,0.0003,0.0034999998286366464,-0.1081618070602417,4.274614334106445,-0.006722167784522526,-0.926778781414032,2040,0.009744902,0.2
68853,41200,0,1,5.266735100746155,0.0003,0.01599999936297536,-0.1934216022491455,2.3518054485321045,-0.008121685573190884,-0.9334185272455215,2050,0.004416617,0.2
75483,41400,0,1,4.285964941978454,0.0003,0.09799999874085188,0.10300350189208984,2.0744268894195557,-0.025456764050526548,-0.9200708329677582,2060,0.038376972,0.2
71796,41600,0,1,3.6873287558555603,0.0003,0.13349999571219087,0.16712862253189087,1.745047926902771,-0.02907649474265055,-0.847942104935646,2070,0.009749311,0.2
76067,41800,0,1,4.480837333202362,0.0003,0.018999999668449164,0.04675787687301636,1.9969393014907837,-0.012172186306794152,-0.8957672536373138,2080,-0.002499157,0.2
75475,42000,0,1,1.3047545790672301,0.0003,0.1324999960139394,0.14379429817199707,0.5054740309715271,-0.03056300739850846,-0.8667563438415528,2090,0.04219625,0.2
76233,42200,0,1,42.469375419616696,0.0003,0.04599999850615859,0.05089890956878662,21.6058292388916,-0.008640170574479277,-0.8915592908859253,2100,-0.0027294485,0.2
76336,42400,0,1,35.19580764770508,0.0003,0.009499999787658453,0.07714831829071045,15.873466491699219,-0.010431229849113067,-0.9319672107696533,2110,0.009846665,0.2
67821,42600,0,1,231.60010375976563,0.0003,0.0044999998062849045,0.01069021224975586,100.35208129882812,-0.010620685430360011,-0.9878222793340683,2120,-0.0005916301,0.2
70706,42800,0,1,280.9294288635254,0.0003,0.0,0.01566988229751587,125.04463958740234,-0.005625783707131626,-1.0683760583400725,2130,0.00284764,0.2
75557,43000,0,1,2.8133777141571046,0.0003,0.17399999629706145,0.008133530616760254,1.2698302268981934,-0.02442050532263238,-0.9429849624633789,2140,0.023153815,0.2
74883,43200,0,1,33.646753025054934,0.0003,0.033999999053776264,0.00395357608795166,15.190152168273926,0.00034179762442363424,-1.0561284303665162,2150,0.006015859,0.2
78412,43400,0,1,5.47804102897644,0.0003,0.12299999762326479,0.002966582775115967,2.650890350341797,-0.02310963094793266,-1.0213581711053847,2160,0.048908573,0.2
78353,43600,0,1,29.96608829498291,0.0003,0.023999999184161423,0.015590965747833252,12.136442184448242,-0.011346325801918277,-0.9758544743061066,2170,0.017611139,0.2
72967,43800,0,1,10.539945220947265,0.0003,0.06299999710172415,-0.001669764518737793,4.097102165222168,-0.018578757272130986,-1.0681916356086731,2180,0.03465696,0.2
79778,44000,0,1,392.15698394775393,0.0003,0.0,0.0021898746490478516,192.1707763671875,-0.0032904186683587965,-0.8903234988451004,2190,-0.00050465204,0.2
77740,44200,0,1,13.80834732055664,0.0003,0.11299999728798867,0.014616847038269043,6.289574146270752,-0.014130541953607478,-1.0096570789813994,2200,0.053768307,0.2
75717,44400,0,1,8.382558679580688,0.0003,0.2784999951720238,0.0038084983825683594,3.617516279220581,-0.020088790456007644,-0.9521179229021073,2210,0.06397667,0.2
79998,44600,0,1,2.9740890145301817,0.0003,0.03949999902397394,0.005624890327453613,1.5718083381652832,-0.01571311421133581,-0.43510392010211946,2220,0.007829152,0.2
79342,44800,0,1,12.517929744720458,0.0003,0.0,-0.0006542205810546875,5.613980293273926,-0.0003962026134541219,-0.2561596274375916,2230,0.0013341082,0.2
80181,45000,0,1,41.22699203491211,0.0003,0.0,-0.07315337657928467,17.212661743164062,-0.00017311454033972496,-0.27113432586193087,2240,0.0006342196,0.2
77607,45200,0,1,44.666416549682616,0.0003,0.0,0.005235195159912109,17.150653839111328,-0.0003170195686692523,-0.28519388288259506,2250,-0.0006682741,0.2
80082,45400,0,1,31.267107844352722,0.0003,0.0,-0.0010467767715454102,2.8930234909057617,-0.00010180794776957214,-0.27556463330984116,2260,0.00019239425,0.2
82412,45600,0,1,7.9619913578033445,0.0003,0.0019999999552965165,-0.140394926071167,0.8691281676292419,-0.001214631877883221,-0.29031586945056914,2270,0.0021150075,0.2
81706,45800,0,1,15.496806764602661,0.0003,0.03549999939277768,-0.0032535791397094727,7.6299943923950195,-0.007307050216710564,-0.38790940791368483,2280,0.026709683,0.2
83787,46000,0,1,5.244821155071259,0.0003,0.0,-0.11985385417938232,0.3643486201763153,0.000715347126006094,-0.22126816138625144,2290,8.671641e-05,0.2
79987,46200,0,1,3.29051921069622,0.0003,0.0004999999888241291,0.008505582809448242,0.5026867389678955,0.0011602819683616873,-0.3038265645503998,2300,-0.0014717864,0.2
76547,46400,0,1,1.5662438958883285,0.0003,0.020499999541789292,0.4483564496040344,0.5462993383407593,-0.007648912987759093,-0.640121328830719,2310,-0.0014846676,0.2
82583,46600,0,1,2.7403341054916384,0.0003,0.06399999875575305,0.5204229056835175,1.0920065641403198,-0.0163763654595241,-0.6266579121351242,2320,0.0071345763,0.2
77950,46800,0,1,262.1836853027344,0.0003,0.0,-0.47712957859039307,69.1781005859375,-0.0007156531640720942,-1.027108398079872,2330,-0.0031280713,0.2
81743,47000,0,1,129.62873802185058,0.0003,0.0,0.39909547567367554,52.177589416503906,-0.0008533782789964306,-0.8751670747995377,2340,-0.0009562996,0.2
78725,47200,0,1,68.92386150360107,0.0003,0.0,-0.005287885665893555,22.754919052124023,-0.0015789621302828571,-1.0755622506141662,2350,-0.00014489202,0.2
75443,47400,0,1,79.61875133514404,0.0003,0.0019999999552965165,0.1925761103630066,32.32502365112305,-0.006985291701887064,-0.9928053498268128,2360,0.00020270556,0.2
81150,47600,0,1,183.35446548461914,0.0003,0.0,0.11750388145446777,102.02999114990234,-0.004257809809954693,-0.9120652198791503,2370,-0.003688667,0.2
79491,47800,0,1,25.769463539123535,0.0003,0.0,0.10507720708847046,9.518470764160156,-0.005582636861276136,-0.9583804965019226,2380,0.0011202806,0.2
62478,48000,0,1,72.45819625854492,0.0003,0.0,0.06942301988601685,34.52857208251953,-0.004887274930311825,-0.9784640520811081,2390,-0.000928514,0.2
71921,48200,0,1,50.82597389221191,0.0003,0.018499999586492778,0.09114319086074829,25.504053115844727,-0.009953805935219861,-0.8936030596494675,2400,-0.004239628,0.2
63785,48400,0,1,21.5226770401001,0.0003,0.09149999832734465,0.04235720634460449,9.06648063659668,-0.022867312584712706,-0.9676934003829956,2410,0.048557892,0.2
57451,48600,0,1,16.544281673431396,0.0003,0.028499999176710845,-0.10604703426361084,7.334151744842529,-0.013926008580252525,-0.8736076295375824,2420,0.021062072,0.2
77887,48800,0,1,30.93854112625122,0.0003,0.008499999716877937,0.05098789930343628,13.32688045501709,-0.010609565355116502,-0.8377133786678315,2430,0.0013151539,0.2
84765,49000,0,1,7.893953561782837,0.0003,0.05849999850615859,0.05584847927093506,4.011473655700684,-0.0194641739760991,-0.8319688647985458,2440,0.02193437,0.2
82488,49200,0,1,20.15266857147217,0.0003,0.013999999687075614,0.053949058055877686,9.865344047546387,-0.006009133921674214,-0.7492870628833771,2450,-0.001580396,0.2
87355,49400,0,1,12.09062819480896,0.0003,0.021999999601393937,0.010706186294555664,4.970047473907471,-0.008135057562554237,-0.72212755382061,2460,0.0028038644,0.2
82969,49600,0,1,32.75088520050049,0.0003,0.004999999888241291,0.01733243465423584,15.412402153015137,-0.004544713309293513,-0.7268331497907639,2470,0.0005036617,0.2
83723,49800,0,1,5.434184443950653,0.0003,0.0029999999329447745,-0.14344775676727295,1.9721548557281494,-0.006528180337936363,-0.7044120997190475,2480,0.014693285,0.2
86552,50000,0,1,14.335508394241334,0.0003,0.038999998848885296,-0.01795947551727295,7.735522747039795,-0.012382818795624173,-0.6663364440202713,2490,0.013003197,0.2
77438,50200,0,1,2.9444049477577208,0.0003,0.14699999578297138,0.023279130458831787,1.1845200061798096,-0.03216041159175802,-0.6656022518873215,2500,0.05503814,0.2
85715,50400,0,1,5.613900232315063,0.0003,0.06399999819695949,-0.013649344444274902,2.619532585144043,-0.012935343620367346,-0.5678330928087234,2510,0.021648515,0.2
80857,50600,0,1,6.7756568670272825,0.0003,0.03599999900907278,-0.00238037109375,2.5903377532958984,-0.011786688385996946,-0.5755125015974045,2520,0.016495371,0.2
90479,50800,0,1,4.039067006111145,0.0003,0.07799999825656415,0.0225103497505188,1.877315640449524,-0.016173733248899237,-0.524132353067398,2530,0.031378068,0.2
83934,51000,0,1,4.151490485668182,0.0003,0.10449999775737524,-0.002119898796081543,2.1434404850006104,-0.016228758013108725,-0.47749464213848114,2540,0.024545752,0.2
87663,51200,0,1,4.697263598442078,0.0003,0.07549999868497252,0.010449826717376709,1.8930424451828003,-0.011717113069491525,-0.4786759540438652,2550,0.042743172,0.2
90205,51400,0,1,2.837842857837677,0.0003,0.041999999061226846,0.2822546362876892,1.2405537366867065,-0.012863771894364629,-0.5092088624835014,2560,0.020891614,0.2
83777,51600,0,1,1.125272172689438,0.0003,0.08699999712407588,0.600144624710083,0.43493977189064026,-0.015800260788877495,-0.5303628951311111,2570,0.03175529,0.2
57819,51800,0,1,1.348324316740036,0.0003,0.052999998442828655,0.5906463265419006,0.6054021120071411,-0.009139171667106006,-0.48983588218688967,2580,0.029218901,0.2
70138,52000,0,1,1.760699200630188,0.0003,0.043999998830258846,0.08302754163742065,0.7231095433235168,-0.0075381345457862904,-0.5195915997028351,2590,0.011430587,0.2
60370,52200,0,1,1.7926523804664611,0.0003,0.048499999567866325,-0.008614778518676758,0.6052826046943665,-0.016899195302597914,-0.4911637604236603,2600,0.008312333,0.2
53559,52400,0,1,0.5700475797057152,0.0003,0.08849999746307731,-0.5599023103713989,0.17816443741321564,-0.010377917733705555,-0.4814899265766144,2610,-0.0035332544,0.2
59356,52600,0,1,1.9358104050159455,0.0003,0.030999998841434718,-0.3818538188934326,0.8002970218658447,-0.00649022818845697,-0.4380282714962959,2620,0.0053577647,0.2
61718,52800,0,1,3.6529088020324707,0.0003,0.022499999310821295,-0.12037205696105957,1.871942162513733,-0.0116414711541438,-0.4314017206430435,2630,0.0031920008,0.2
62970,53000,0,1,1.0147103458642959,0.0003,0.013499999605119228,-0.6259146928787231,0.41599804162979126,-0.005460459555848507,-0.4224508836865425,2640,0.0033369563,0.2
60350,53200,0,1,1.6755739092826842,0.0003,0.043999998923391105,-0.09132993221282959,0.648539125919342,-0.012165282574074787,-0.43923106491565705,2650,0.009645634,0.2
64114,53400,0,1,0.5066533386707306,0.0003,0.022999999392777682,-0.12335991859436035,0.13165701925754547,-0.0067610534992272875,-0.39885591715574265,2660,0.008734838,0.2
66744,53600,0,1,1.07052039206028,0.0003,0.06599999815225602,0.36738741397857666,0.30592095851898193,-0.0046185000778642404,-0.3367504745721817,2670,0.012102402,0.2
65665,53800,0,1,1.7016036689281464,0.0003,0.06849999781697988,0.18157535791397095,0.6050054430961609,-0.010094506012741445,-0.3598357528448105,2680,0.02981086,0.2
70703,54000,0,1,0.9093211650848388,0.0003,0.03149999920278788,0.08975875377655029,0.3087799549102783,-0.011096350588253668,-0.327838271856308,2690,0.02239249,0.2
67938,54200,0,1,0.825812628865242,0.0003,0.04049999862909317,0.15187698602676392,0.27274081110954285,-0.008213899001158964,-0.3364203333854675,2700,-0.01081568,0.2
68976,54400,0,1,1.2418853044509888,0.0003,0.05249999845400453,0.08492588996887207,0.5154200196266174,-0.013075234910414934,-0.3201386645436287,2710,0.0004745388,0.2
76567,54600,0,1,0.8442584365606308,0.0003,0.06349999820813537,0.06378161907196045,0.3987002372741699,-0.014176202541217186,-0.3194916844367981,2720,0.012639536,0.2
72873,54800,0,1,0.5837578311562538,0.0003,0.08799999859184027,0.111805260181427,0.3087303936481476,-0.011466275169063067,-0.3066558137536049,2730,0.012830775,0.2
68589,55000,0,1,0.2780382178723812,0.0003,0.054499998409301045,0.3220829963684082,0.1169055849313736,-0.010726892056874915,-0.3006778255105019,2740,0.00035752775,0.2
69354,55200,0,1,0.5259412348270416,0.0003,0.07399999760091305,0.22798925638198853,0.2405238300561905,-0.015559691100963401,-0.2694988690316677,2750,0.009135636,0.2
70309,55400,0,1,1.227606201171875,0.0003,0.017999999411404132,0.1513810157775879,0.5663138031959534,-0.008582839147711675,-0.24808176308870317,2760,0.009636994,0.2
69078,55600,0,1,0.9792623609304428,0.0003,0.030499999411404133,0.19650065898895264,0.4302287995815277,-0.008855909366968274,-0.2414384365081787,2770,0.013983566,0.2
69761,55800,0,1,1.0498166263103486,0.0003,0.04149999907240272,0.18684250116348267,0.45442309975624084,-0.010203145359526378,-0.2227204769849777,2780,0.02256623,0.2
73016,56000,0,1,0.33102758750319483,0.0003,0.052999998349696396,0.306283175945282,0.1481877863407135,-0.005627825479314197,-0.22575058937072753,2790,0.027635438,0.2
70702,56200,0,1,0.8763814568519592,0.0003,0.060999998543411496,0.2280592918395996,0.30501341819763184,-0.002201195251545762,-0.22315197959542274,2800,0.0065769074,0.2
72776,56400,0,1,1.1188065201044082,0.0003,0.010499999579042196,-0.20895230770111084,0.19894643127918243,-0.00351883698487665,-0.2235243298113346,2810,0.008962422,0.2
72851,56600,0,1,1.3209797739982605,0.0003,0.019999999459832905,0.184706449508667,0.44973912835121155,-0.006940610005869541,-0.21921406611800193,2820,0.0023415613,0.2
77591,56800,0,1,0.6029399454593658,0.0003,0.03599999919533729,0.2389581799507141,0.22503019869327545,-0.008794988977490004,-0.2105116255581379,2830,0.01339515,0.2
73555,57000,0,1,0.8476721972227097,0.0003,0.033499999344348906,0.19688814878463745,0.363426148891449,-0.005086184365500302,-0.20544825941324235,2840,0.017015286,0.2
72413,57200,0,1,0.365546964854002,0.0003,0.015499999467283487,0.09800225496292114,0.09539613127708435,-0.0038898710747599097,-0.20403094589710236,2850,-0.006168066,0.2
77360,57400,0,1,0.2058551527559757,0.0003,0.015999999642372132,0.6387712955474854,0.07579328119754791,-0.00736082847719084,-0.21517809331417084,2860,-0.004018614,0.2
71477,57600,0,1,0.267856415361166,0.0003,0.05949999811127782,0.2058178186416626,0.07136829197406769,-0.008069539354997702,-0.20455355569720268,2870,0.050896823,0.2
75070,57800,0,1,0.4445358842611313,0.0003,0.025999999046325682,0.5423441231250763,0.08592953532934189,-0.004123593614203713,-0.23109950944781305,2880,0.0061473986,0.2
77021,58000,0,1,0.8523513913154602,0.0003,0.05749999834224582,0.0072634220123291016,0.2040524035692215,-0.006703526630284529,-0.2420942060649395,2890,0.014341633,0.2
74717,58200,0,1,2.0819854974746703,0.0003,0.009999999776482582,0.00887376070022583,0.6246510744094849,-0.002413647485853332,-0.2356207363307476,2900,0.0051653506,0.2
76739,58400,0,1,1.938392597436905,0.0003,0.016499999444931746,-0.5926336050033569,0.5874093174934387,-0.006058547813445614,-0.24715819731354713,2910,-0.00695441,0.2
73906,58600,0,1,1.1324703067541122,0.0003,0.022999999672174455,-1.2766990661621094,0.3298051357269287,-0.003592127507668863,-0.25554147362709045,2920,4.6023168e-05,0.2
75005,58800,0,1,0.9729548275470734,0.0003,0.04649999840185046,-0.36738526821136475,0.4038970172405243,-0.006355286822043116,-0.2523352079093456,2930,-0.000879981,0.2
75846,59000,0,1,1.894365280866623,0.0003,0.015499999467283487,-0.3455466032028198,0.8785896301269531,-0.003337643288716219,-0.238562148809433,2940,-0.0029779123,0.2
76493,59200,0,1,0.46343909949064255,0.0003,0.047999998833984134,0.281494140625,0.11418068408966064,-0.007788789520098316,-0.24023158028721808,2950,0.0030905425,0.2
76751,59400,0,1,0.5681814402341843,0.0003,0.04599999934434891,0.3453502058982849,0.2107468843460083,-0.007468874510203038,-0.24262799173593522,2960,-0.0033169733,0.2
76026,59600,0,1,0.10179988145828248,0.0003,0.04699999857693911,0.6795975565910339,0.013188643380999565,-0.008988866986357591,-0.2246266260743141,2970,0.0061605643,0.2
81133,59800,0,1,0.3384394720196724,0.0003,0.020499999355524778,0.7188880741596222,0.10219655185937881,0.00012910037652176244,-0.22463748157024382,2980,0.011831585,0.2
77327,60000,0,1,0.7995513990521431,0.0003,0.045499998796731236,0.19374656677246094,0.2027568519115448,-0.0046341698571341185,-0.2483132913708687,2990,0.0028727227,0.2
