mean\gen\train/clip_fraction,mean\disc\disc_proportion_expert_true,mean\gen\train/learning_rate,mean\gen\rollout/ep_len_mean,mean\disc\disc_acc_expert,mean\gen\train/loss,mean\gen\time/time_elapsed,mean\gen\train/explained_variance,mean\disc\disc_loss,mean\gen\train/policy_gradient_loss,mean\gen\train/entropy_loss,mean\gen\train/n_updates,mean\gen\time/total_timesteps,mean\disc\disc_acc_gen,mean\gen\time/fps,mean\disc\global_step,mean\gen\train/approx_kl,mean\gen\time/iterations,mean\disc\n_generated,mean\gen\train/clip_range,mean\gen\train/value_loss,mean\disc\disc_acc,mean\disc\disc_proportion_expert_pred,mean\disc\n_expert,mean\gen\rollout/ep_rew_mean,mean\gen\rollout/ep_rew_wrapped_mean
0.0019999999552965165,0.5,0.0003,61.21,0.5333333313465118,27.592174530029297,0.0,0.001034557819366455,0.6779756247997284,0.00699530970398321,-0.5355625152587891,3140.0,15700.0,0.5666666775941849,167503.0,314.0,0.012005853466689587,1.0,60.0,0.2,55.342181015014646,0.5499999821186066,0.4833333333333333,60.0,0.6064375000000001,-26.113808570399414
0.0,0.5,0.0003,61.21,0.5999999940395355,1.084493637084961,0.0,0.026971817016601562,0.6443137526512146,-0.00043912625736979293,-0.5062622427940369,3150.0,15750.0,0.5666666626930237,112025.0,315.0,0.003234801348298788,1.0,60.0,0.2,2.2344290971755982,0.5833333134651184,0.5166666666666666,60.0,0.6064375000000001,-26.160126445952336
0.0,0.5,0.0003,61.21,0.6583333313465118,1.5013428926467896,0.0,0.025453031063079834,0.5864945948123932,-0.004794741087127363,-0.5000648200511932,3160.0,15800.0,0.7166666686534882,126440.0,316.0,0.004263372626155615,1.0,60.0,0.2,3.1369286298751833,0.6875,0.4708333333333333,60.0,0.6064375000000001,-26.160126445952336
0.0019999999552965165,0.5,0.0003,61.23,0.6916666626930237,40.134368896484375,0.0,-0.006394028663635254,0.6857882142066956,0.0001762571317376782,-0.5158429145812988,3170.0,15850.0,0.34166666865348816,126831.0,317.0,0.005096316337585449,1.0,60.0,0.2,80.51049041748047,0.5166666507720947,0.675,60.0,0.6053125,-26.160126445952336
0.020000000298023225,0.5,0.0003,61.23,0.6083333194255829,0.37544259428977966,0.0,0.01658719778060913,0.6446058452129364,-0.007702345743193284,-0.48790548741817474,3180.0,15900.0,0.699999988079071,113096.0,318.0,-0.0004597139486577362,1.0,60.0,0.2,0.8511319100856781,0.6541666686534882,0.4541666666666667,60.0,0.6053125,-25.568817034533712
0.015999999642372132,0.5,0.0003,61.23,0.5666666626930237,1.371901512145996,0.0,0.009102046489715576,0.5829040706157684,-0.0021385692388285805,-0.39103939533233645,3190.0,15950.0,0.9416666626930237,127630.0,319.0,0.0018447780748829246,1.0,60.0,0.2,2.83087100982666,0.7541666626930237,0.3125,60.0,0.6053125,-25.568817034533712
0.0,0.5,0.0003,62.06,0.5999999940395355,25.520822525024414,0.0,-0.0011630058288574219,0.6827833354473114,-0.0004990533571108457,-0.3498450338840485,3200.0,16000.0,0.40833333134651184,146325.0,320.0,0.0023383283987641335,1.0,60.0,0.2,51.425601959228516,0.5041666775941849,0.5958333333333333,60.0,0.599125,-25.568817034533712
0.0,0.5,0.0003,62.06,0.550000011920929,1.0601003170013428,0.0,0.028749525547027588,0.5973755419254303,4.3370306535539525e-05,-0.3364905506372452,3210.0,16050.0,0.9416666626930237,142415.0,321.0,-0.0008187484927475452,1.0,60.0,0.2,2.192268896102905,0.7458333373069763,0.3041666666666667,60.0,0.599125,-25.415760333694053
0.005999999865889549,0.5,0.0003,62.06,0.5999999940395355,0.4604469835758209,0.0,0.002598702907562256,0.6238672733306885,-0.00879125340748601,-0.3199659824371338,3220.0,16100.0,0.6333333551883698,170770.0,322.0,0.008915147744119167,1.0,60.0,0.2,1.0137093126773835,0.6166666448116302,0.48333333333333334,60.0,0.599125,-25.415760333694053
0.0,0.5,0.0003,63.09,0.574999988079071,17.812641143798828,0.0,0.009524345397949219,0.6425043940544128,-0.0012394238320411865,-0.2831221967935562,3230.0,16150.0,0.7249999940395355,114870.0,323.0,-0.0034456299617886543,1.0,60.0,0.2,36.74472160339356,0.6500000059604645,0.42500000000000004,60.0,0.5916875,-25.415760333694053
0.009999999776482582,0.5,0.0003,63.09,0.5,0.049146298319101334,0.0,0.09147799015045166,0.6465604901313782,-0.004293723385344528,-0.3006187051534653,3240.0,16200.0,0.7416666746139526,129631.0,324.0,0.01833127997815609,1.0,60.0,0.2,0.11677126437425614,0.6208333075046539,0.37916666666666665,60.0,0.5916875,-25.39688472152222
0.04799999892711639,0.5,0.0003,64.18,0.44999998807907104,18.589344024658203,0.0,0.002615034580230713,0.6371752917766571,-0.006036732954904522,-0.3914854019880295,3250.0,16250.0,0.7083333134651184,130032.0,325.0,-0.011641507036983967,1.0,60.0,0.2,40.12485580444336,0.5791666507720947,0.37083333333333335,60.0,0.5848749999999999,-25.39688472152222
0.0,0.5,0.0003,64.18,0.4583333283662796,2.5090582370758057,0.0,0.053086161613464355,0.5896977484226227,0.00252737737703157,-0.43196354508399964,3260.0,16300.0,0.9666666686534882,155182.0,326.0,-0.005137224216014147,1.0,60.0,0.2,6.019396209716797,0.7124999761581421,0.24583333333333335,60.0,0.5848749999999999,-25.54512789389584
0.0,0.5,0.0003,64.18,0.5999999940395355,0.19292716681957245,0.0,-0.02049422264099121,0.5802836120128632,-0.000237436768969701,-0.4313407689332962,3270.0,16350.0,0.7333333492279053,130833.0,327.0,-0.0004675531527027488,1.0,60.0,0.2,0.5527223914861679,0.6666666567325592,0.43333333333333335,60.0,0.5848749999999999,-25.54512789389584
0.0,0.5,0.0003,65.49,0.6916666626930237,21.924854278564453,0.0,0.008634686470031738,0.5436508059501648,-4.337120092898772e-05,-0.4175510764122009,3280.0,16400.0,0.7750000059604645,174980.0,328.0,-0.0024100495502352715,1.0,60.0,0.2,43.83655014038086,0.7333333492279053,0.4583333333333333,60.0,0.5756874999999999,-25.54512789389584
0.03599999919533729,0.5,0.0003,65.49,0.6166666746139526,0.25928235054016113,0.0,-0.0849679708480835,0.5812821388244629,-0.005455008714576337,-0.4421747088432312,3290.0,16450.0,0.7583333253860474,131635.0,329.0,-0.0021618700120598078,1.0,60.0,0.2,0.554052060842514,0.6875,0.4291666666666667,60.0,0.5756874999999999,-25.954380678967574
0.0,0.5,0.0003,65.49,0.574999988079071,1.4213504791259766,0.0,-0.03369784355163574,0.5403633415699005,-0.0019012137949466989,-0.504278016090393,3300.0,16500.0,0.9000000059604645,150889.0,330.0,0.006190753076225519,1.0,60.0,0.2,3.128720211982727,0.737500011920929,0.3375,60.0,0.5756874999999999,-25.954380678967574
0.0,0.5,0.0003,66.54,0.5750000029802322,18.001863479614258,0.0,0.016009867191314697,0.5660115480422974,-0.0006456997355563487,-0.5355701327323914,3310.0,16550.0,0.8083333373069763,132429.0,331.0,-0.0019612740725278854,1.0,60.0,0.2,36.06843719482422,0.6916666626930237,0.3833333333333333,60.0,0.5681249999999999,-25.954380678967574
0.0,0.5,0.0003,66.54,0.6666666567325592,0.25348353385925293,0.0,-0.12037122249603271,0.6109681129455566,-0.001953477628237721,-0.5564300715923309,3320.0,16600.0,0.5833333432674408,177138.0,332.0,0.0014312171842902899,1.0,60.0,0.2,0.5646376788616181,0.625,0.5416666666666667,60.0,0.5681249999999999,-26.124411019035616
0.0,0.5,0.0003,66.54,0.6083333492279053,1.6753480434417725,0.0,-0.03484225273132324,0.5332253575325012,0.0003544626243527915,-0.578761774301529,3330.0,16650.0,0.8333333432674408,152318.0,333.0,-0.00039769650902599096,1.0,60.0,0.2,3.7324595928192137,0.7208333313465118,0.3875,60.0,0.5681249999999999,-26.124411019035616
0.0,0.5,0.0003,67.82,0.6499999761581421,20.69563865661621,0.0,-0.009417891502380371,0.5630989074707031,0.0001511547548290082,-0.5861118018627167,3340.0,16700.0,0.7249999940395355,178172.0,334.0,0.0019934605807065964,1.0,60.0,0.2,41.45128135681152,0.6875,0.4625,60.0,0.559125,-26.124411019035616
0.0,0.5,0.0003,67.82,0.5916666686534882,1.9611105918884277,0.0,0.01679307222366333,0.5869005918502808,-0.005083674315246789,-0.5993010938167572,3350.0,16750.0,0.8416666686534882,134035.0,335.0,-0.0014157533878460526,1.0,60.0,0.2,4.034665203094482,0.7166666686534882,0.375,60.0,0.559125,-26.423751002592034
0.0,0.5,0.0003,67.82,0.6833333373069763,6.140804290771484,0.0,0.004294395446777344,0.4684404134750366,0.005374473346862985,-0.6470160245895386,3360.0,16800.0,0.8999999761581421,153641.0,336.0,-0.0013291025534272194,1.0,60.0,0.2,12.903349113464355,0.7916666865348816,0.39166666666666666,60.0,0.559125,-26.423751002592034
0.0,0.5,0.0003,69.09,0.6749999821186066,20.526269912719727,0.0,0.0008894205093383789,0.5287310481071472,-0.0003049385552840178,-0.6560537159442902,3370.0,16850.0,0.75,130118.0,337.0,-2.913475100285723e-06,1.0,60.0,0.2,41.06974105834961,0.7125000059604645,0.4625,60.0,0.5501874999999999,-26.423751002592034
0.08600000143051148,0.5,0.0003,69.09,0.6416666805744171,0.39145663380622864,0.0,-0.0009146928787231445,0.5870480239391327,-0.019232470914721488,-0.5647947281599045,3380.0,16900.0,0.6833333075046539,154551.0,338.0,0.0025778389535844326,1.0,60.0,0.2,0.8506044685840607,0.6624999940395355,0.47916666666666663,60.0,0.5501874999999999,-26.818900643358937
0.06199999898672104,0.5,0.0003,69.09,0.4333333373069763,12.297464370727539,0.0,-0.002709031105041504,0.5701475143432617,-0.002450962205766416,-0.3622030526399612,3390.0,16950.0,0.8916666507720947,120565.0,339.0,0.008577628061175346,1.0,60.0,0.2,24.870389556884767,0.6624999940395355,0.2708333333333333,60.0,0.5501874999999999,-26.818900643358937
0.0,0.5,0.0003,69.09,0.5666666924953461,24.600013732910156,0.0,0.00020462274551391602,0.5178016126155853,0.0016767687858082248,-0.2910846918821335,3400.0,17000.0,0.9749999940395355,142663.0,340.0,-0.0007066202233545482,1.0,60.0,0.2,49.34142913818359,0.7708333134651184,0.29583333333333334,60.0,0.5501874999999999,-26.818900643358937
0.0,0.5,0.0003,69.09,0.6666666567325592,4.8578033447265625,0.0,0.0015202760696411133,0.5096843540668488,0.00012951862986660957,-0.27635241150856016,3410.0,17050.0,0.7999999821186066,155922.0,341.0,0.0004594516649376601,1.0,60.0,0.2,10.251864624023437,0.7333333194255829,0.43333333333333335,60.0,0.5501874999999999,-26.689818696170114
0.0,0.5,0.0003,69.09,0.6333333253860474,1.7986549139022827,0.0,-0.0007576942443847656,0.5206074714660645,-0.00030715942392731674,-0.2757169544696808,3420.0,17100.0,0.7416666746139526,182441.0,342.0,0.0004264545568730682,1.0,60.0,0.2,3.986062836647034,0.6875,0.4458333333333333,60.0,0.5501874999999999,-26.689818696170114
0.0,0.5,0.0003,69.72,0.625,17.731000900268555,0.0,-0.0005320310592651367,0.5767342448234558,0.00021801108427461636,-0.28121444284915925,3430.0,17150.0,0.8416666686534882,137233.0,343.0,0.00021270275465212762,1.0,60.0,0.2,35.460807418823244,0.7333333194255829,0.39166666666666666,60.0,0.54525,-26.689818696170114
0.0,0.5,0.0003,69.72,0.6166666746139526,12.669388771057129,0.0,-0.0024024248123168945,0.4965261220932007,5.2032054481898626e-05,-0.28059241473674773,3440.0,17200.0,1.0,157294.0,344.0,-6.883621244924143e-05,1.0,60.0,0.2,25.681982040405273,0.8083333373069763,0.30833333333333335,60.0,0.54525,-26.994588343347424
0.0,0.5,0.0003,69.72,0.7583333551883698,3.491790771484375,0.0,-0.0010207891464233398,0.4853293299674988,-2.5157928703833932e-06,-0.280706575512886,3450.0,17250.0,0.8666666746139526,138035.0,345.0,-9.287834109272808e-05,1.0,60.0,0.2,7.500015449523926,0.8125,0.44583333333333336,60.0,0.54525,-26.994588343347424
0.009999999776482582,0.5,0.0003,71.05,0.8083333373069763,12.064459800720215,0.0,-5.614757537841797e-05,0.45791512727737427,-0.0022217173731187145,-0.26501710414886476,3460.0,17300.0,0.8333333432674408,110748.0,346.0,0.009426092728972435,1.0,60.0,0.2,24.140143966674806,0.8208333253860474,0.4875,60.0,0.5359375,-26.994588343347424
0.0,0.5,0.0003,71.05,0.6416666805744171,2.5070621967315674,0.0,0.001864790916442871,0.6294605433940887,0.0003179641960883828,-0.22538123577833175,3470.0,17350.0,0.6666666567325592,185116.0,347.0,0.001446690526790917,1.0,60.0,0.2,5.227567100524903,0.6541666686534882,0.48750000000000004,60.0,0.5359375,-27.528890097695403
0.0,0.5,0.0003,72.42,0.5416666567325592,29.45878028869629,0.0,9.006261825561523e-05,0.5201611369848251,8.99187924805922e-05,-0.21221393644809722,3480.0,17400.0,0.8833333551883698,123800.0,348.0,-0.00018378734239377081,1.0,60.0,0.2,59.031412506103514,0.7124999761581421,0.32916666666666666,60.0,0.526375,-27.528890097695403
0.0,0.5,0.0003,72.42,0.675000011920929,4.914738178253174,0.0,-0.0001308917999267578,0.5836403071880341,-0.001094130320823794,-0.2199407309293747,3490.0,17450.0,0.625,159497.0,349.0,-0.003968663047999144,1.0,60.0,0.2,9.815455532073974,0.6500000059604645,0.525,60.0,0.526375,-27.986379358242267
0.0,0.5,0.0003,72.42,0.7083333432674408,4.906477928161621,0.0,0.0003554224967956543,0.46750132739543915,-0.0010072206821641672,-0.22963969856500627,3500.0,17500.0,0.7916666567325592,140039.0,350.0,0.0015141438925638795,1.0,60.0,0.2,10.206385707855224,0.75,0.45833333333333337,60.0,0.526375,-27.986379358242267
0.0,0.5,0.0003,73.76,0.6749999821186066,23.094627380371094,0.0,3.153085708618164e-05,0.431259423494339,-1.895427699238894e-08,-0.23758661448955537,3510.0,17550.0,0.949999988079071,187161.0,351.0,0.0016710949130356312,1.0,60.0,0.2,46.19024391174317,0.8125,0.3625,60.0,0.517,-27.986379358242267
0.0,0.5,0.0003,73.76,0.8166666924953461,3.1541671752929688,0.0,0.00024044513702392578,0.6340463757514954,-2.9254317266946826e-05,-0.24133682250976562,3520.0,17600.0,0.5166666805744171,160967.0,352.0,0.000445299141574651,1.0,60.0,0.2,6.6226723194122314,0.6666666865348816,0.65,60.0,0.517,-28.682886769841424
0.0,0.5,0.0003,73.76,0.699999988079071,0.5085639953613281,0.0,-0.007761597633361816,0.5917320549488068,-0.005297520456370108,-0.25313668698072433,3530.0,17650.0,0.5333333313465118,136836.0,353.0,0.0025510359555482864,1.0,60.0,0.2,1.1835065245628358,0.6166666746139526,0.5833333333333333,60.0,0.517,-28.682886769841424
0.0,0.5,0.0003,75.13,0.550000011920929,25.516054153442383,0.0,0.0001264810562133789,0.5719315111637115,0.0009096344709396576,-0.29499172270298,3540.0,17700.0,0.9583333432674408,161866.0,354.0,-0.0024810410104691982,1.0,60.0,0.2,51.604142379760745,0.7541666626930237,0.29583333333333334,60.0,0.5074375,-28.682886769841424
0.0,0.5,0.0003,75.13,0.8083333373069763,16.08858299255371,0.0,7.11679458618164e-05,0.45944640040397644,-0.004133665567263955,-0.32006205022335055,3550.0,17750.0,0.8583333492279053,189378.0,355.0,-0.002163567580282688,1.0,60.0,0.2,32.15095977783203,0.8333333134651184,0.47500000000000003,60.0,0.5074375,-28.842968248422256
0.011999999731779098,0.5,0.0003,75.13,0.9083333313465118,1.3621481657028198,0.0,0.001592099666595459,0.457676500082016,-0.0038917776988819596,-0.3513433635234833,3560.0,17800.0,0.7166666686534882,142437.0,356.0,0.006899447645992041,1.0,60.0,0.2,2.7611257791519166,0.8125,0.5958333333333333,60.0,0.5074375,-28.842968248422256
0.04000000059604645,0.5,0.0003,75.99,0.6916666924953461,26.54535484313965,0.0,-0.0014672279357910156,0.481315553188324,-0.011149417771957815,-0.4232740938663483,3570.0,17850.0,0.8583333492279053,142835.0,357.0,0.005572633817791939,1.0,60.0,0.2,53.206805038452146,0.7750000059604645,0.41666666666666663,60.0,0.5020625000000001,-28.842968248422256
0.0,0.5,0.0003,75.99,0.6333333253860474,11.995983123779297,0.0,0.004987239837646484,0.5218937397003174,-0.006815574080217601,-0.48464853763580323,3580.0,17900.0,0.8416666686534882,190978.0,358.0,-0.003471431788057089,1.0,60.0,0.2,24.076561737060548,0.7374999821186066,0.3958333333333333,60.0,0.5020625000000001,-29.21909993098583
0.0,0.5,0.0003,75.99,0.800000011920929,1.6097586154937744,0.0,-0.0020847320556640625,0.5453835129737854,-0.003027231869288016,-0.5192504525184631,3590.0,17950.0,0.5583333373069763,191523.0,359.0,0.003062448464334011,1.0,60.0,0.2,3.3676550149917603,0.6791666448116302,0.6208333333333333,60.0,0.5020625000000001,-29.21909993098583
0.03600000143051148,0.5,0.0003,76.73,0.7999999821186066,25.266212463378906,0.0,-0.0005178451538085938,0.45225244760513306,-0.007273532445076869,-0.5677482843399048,3600.0,18000.0,0.8166666924953461,164609.0,360.0,0.005107908044010401,1.0,60.0,0.2,50.664736938476565,0.8083333373069763,0.4916666666666667,60.0,0.49643750000000003,-29.21909993098583
0.0,0.5,0.0003,76.73,0.8333333432674408,10.557062149047852,0.0,-0.00039315223693847656,0.4491213262081146,0.001438635612255723,-0.6264952182769775,3610.0,18050.0,0.8499999940395355,144433.0,361.0,0.01714487001299858,1.0,60.0,0.2,21.96242504119873,0.8416666686534882,0.49166666666666664,60.0,0.49643750000000003,-29.620257751578464
0.0,0.5,0.0003,76.73,0.7833333313465118,2.8662610054016113,0.0,-0.0003370046615600586,0.5490235388278961,-0.008961744840722563,-0.6562194943428039,3620.0,18100.0,0.6916666626930237,153762.0,362.0,-0.006360907573252916,1.0,60.0,0.2,6.134313488006592,0.7374999821186066,0.5458333333333334,60.0,0.49643750000000003,-29.620257751578464
0.0,0.5,0.0003,77.49,0.7916666865348816,10.811145782470703,0.0,-0.00030672550201416016,0.5904354155063629,0.003203775839880052,-0.6922563791275025,3630.0,18150.0,0.5583333373069763,159559.0,363.0,-0.0064638759940862656,1.0,60.0,0.2,21.585176277160645,0.6749999821186066,0.6166666666666667,60.0,0.4906875,-29.620257751578464
0.0,0.5,0.0003,77.49,0.6083333492279053,5.578293800354004,0.0,-0.0002701282501220703,0.5250334441661835,-0.0014490495893987542,-0.7048120677471161,3640.0,18200.0,0.8083333373069763,145632.0,364.0,0.0013937568292021751,1.0,60.0,0.2,11.34610481262207,0.7083333432674408,0.4,60.0,0.4906875,-30.017130480532067
0.0,0.5,0.0003,78.45,0.8083333373069763,19.928997039794922,0.0,-0.00010228157043457031,0.5006324797868729,0.0001030099387863359,-0.7151222348213195,3650.0,18250.0,0.7833333313465118,129809.0,365.0,0.005840673577040434,1.0,60.0,0.2,39.948690032958986,0.7958333194255829,0.5125,60.0,0.4836875,-30.017130480532067
0.0,0.5,0.0003,78.45,0.7750000059604645,1.1262855529785156,0.0,5.602836608886719e-06,0.5480706542730331,-0.005044971280731403,-0.7290457546710968,3660.0,18300.0,0.6499999910593033,167354.0,366.0,-0.018931355327367783,1.0,60.0,0.2,2.37065908908844,0.7125000059604645,0.5625,60.0,0.4836875,-30.15623235476436
0.0,0.5,0.0003,78.45,0.7333333194255829,3.7286906242370605,0.0,-0.00046122074127197266,0.49380113184452057,-0.022874181434512763,-0.7629749953746796,3670.0,18350.0,0.8500000238418579,167826.0,367.0,0.023258261382579803,1.0,60.0,0.2,7.570456790924072,0.7916666567325592,0.44166666666666665,60.0,0.4836875,-30.15623235476436
0.0,0.5,0.0003,78.45,0.6333333551883698,19.81599235534668,0.0,3.0040740966796875e-05,0.5323169827461243,0.0031916925525292683,-0.7773544788360596,3680.0,18400.0,0.9083333313465118,168268.0,368.0,0.016946254298090935,1.0,60.0,0.2,39.71628341674805,0.7708333432674408,0.3625,60.0,0.4836875,-30.15623235476436
0.0,0.5,0.0003,78.45,0.6083333492279053,10.450246810913086,0.0,-3.8623809814453125e-05,0.4863039553165436,0.00028804087621381314,-0.7781637907028198,3690.0,18450.0,0.925000011920929,147635.0,369.0,0.00016216277435887605,1.0,60.0,0.2,21.050658988952637,0.7666666805744171,0.3416666666666667,60.0,0.4836875,-29.911790483735967
0.0,0.5,0.0003,79.28,0.7333333492279053,39.06191635131836,0.0,1.901388168334961e-05,0.6009002029895782,-0.0001460299517276553,-0.7780305564403533,3700.0,18500.0,0.6749999821186066,148036.0,370.0,-0.0018761014798656106,1.0,60.0,0.2,78.36082534790039,0.7041666805744171,0.5291666666666667,60.0,0.47850000000000004,-29.911790483735967
0.0,0.5,0.0003,79.28,0.6666666567325592,18.586942672729492,0.0,-0.00010001659393310547,0.44702309370040894,-0.0004884666123913916,-0.7774940133094788,3710.0,18550.0,0.9749999940395355,148274.0,371.0,3.7097931908647297e-06,1.0,60.0,0.2,37.4130054473877,0.8208333253860474,0.3458333333333333,60.0,0.47850000000000004,-30.24446172497468
0.0,0.5,0.0003,79.28,0.5833333432674408,9.545708656311035,0.0,0.00018841028213500977,0.5595278441905975,-0.0024128381189366444,-0.7769904255867004,3720.0,18600.0,0.8333333432674408,137567.0,372.0,0.0015416479436680675,1.0,60.0,0.2,19.499503135681152,0.7083333432674408,0.375,60.0,0.47850000000000004,-30.24446172497468
0.0,0.5,0.0003,79.91,0.6500000059604645,29.7598876953125,0.0,0.0002326369285583496,0.5883407294750214,0.000838180830352897,-0.7754707574844361,3730.0,18650.0,0.7750000059604645,119388.0,373.0,0.0012061739107593894,1.0,60.0,0.2,59.80964126586914,0.7125000059604645,0.4375,60.0,0.4745625,-30.24446172497468
0.0,0.5,0.0003,79.88,0.6416666507720947,55.20660400390625,0.0,0.000492393970489502,0.5653822720050812,-0.0021883054906496114,-0.7745712757110595,3740.0,18700.0,0.8499999940395355,199513.0,374.0,0.0013670539483428001,1.0,60.0,0.2,110.39625778198243,0.7458333373069763,0.39583333333333337,60.0,0.47475000000000006,-30.62703174158232
0.0,0.5,0.0003,79.88,0.6583333313465118,18.17645263671875,0.0,5.453824996948242e-05,0.4299871325492859,0.0005212000631729552,-0.7737905621528626,3750.0,18750.0,0.9916666746139526,133364.0,375.0,-0.0002829122531693429,1.0,60.0,0.2,36.68178176879883,0.824999988079071,0.33333333333333337,60.0,0.47475000000000006,-30.493002332935575
0.0,0.5,0.0003,79.88,0.7583333253860474,10.960198402404785,0.0,-0.0005240440368652344,0.4306134879589081,-0.005638285727967762,-0.7729990959167481,3760.0,18800.0,0.9333333373069763,150437.0,376.0,0.0026532935444265604,1.0,60.0,0.2,22.61792049407959,0.8458333313465118,0.4125,60.0,0.47475000000000006,-30.493002332935575
0.0,0.5,0.0003,80.86,0.75,43.33948516845703,0.0,0.00012797117233276367,0.5400240123271942,-0.005123407124541757,-0.7691629767417908,3770.0,18850.0,0.7083333432674408,134073.0,377.0,0.006240759044885635,1.0,60.0,0.2,86.73563232421876,0.7291666567325592,0.5208333333333333,60.0,0.46862499999999996,-30.493002332935575
0.0,0.5,0.0003,80.86,0.6833333373069763,8.877943992614746,0.0,0.00034296512603759766,0.4731469452381134,0.0011956398441689941,-0.7643588840961456,3780.0,18900.0,0.9000000059604645,172842.0,378.0,-0.0008380079525522888,1.0,60.0,0.2,17.964109230041505,0.7916666865348816,0.39166666666666666,60.0,0.46862499999999996,-30.983466025122908
0.0,0.5,0.0003,80.86,0.625,21.943933486938477,0.0,-0.00022304058074951172,0.4907468855381012,-0.0002127192039267811,-0.7639523804187774,3790.0,18950.0,0.9583333134651184,134788.0,379.0,0.0013044310035184026,1.0,60.0,0.2,44.833535766601564,0.7916666567325592,0.3333333333333333,60.0,0.46862499999999996,-30.983466025122908
0.0,0.5,0.0003,82.2,0.699999988079071,32.87419891357422,0.0,6.0439109802246094e-05,0.4085233360528946,-0.00034775782021458925,-0.7655736029148101,3800.0,19000.0,0.949999988079071,173751.0,380.0,-0.0030398606322705746,1.0,60.0,0.2,65.95274353027344,0.824999988079071,0.375,60.0,0.45925,-30.983466025122908
0.0,0.5,0.0003,82.66,0.8166666626930237,40.91291809082031,0.0,0.0007764697074890137,0.48325371742248535,6.433582281886174e-05,-0.7683766067028046,3810.0,19050.0,0.7083333432674408,174221.0,381.0,-0.0017657518619671464,1.0,60.0,0.2,81.8302131652832,0.762499988079071,0.5541666666666667,60.0,0.45637500000000003,-31.746289875616785
0.0,0.5,0.0003,82.66,0.7833333313465118,4.1390485763549805,0.0,0.00033849477767944336,0.4656030535697937,-0.0022119286681409277,-0.7705366849899292,3820.0,19100.0,0.800000011920929,152832.0,382.0,-0.0006269311998039484,1.0,60.0,0.2,8.442134284973145,0.7916666567325592,0.4916666666666667,60.0,0.45637500000000003,-32.06472139470046
0.0,0.5,0.0003,83.26,0.6500000059604645,40.40960693359375,0.0,0.00020140409469604492,0.5336583256721497,0.0006102178100845457,-0.7719532907009125,3830.0,19150.0,0.8500000238418579,204312.0,383.0,-0.0006700849626213312,1.0,60.0,0.2,80.89269485473633,0.75,0.4,60.0,0.45262499999999994,-32.06472139470046
0.0,0.5,0.0003,83.26,0.625,21.740148544311523,0.0,0.00036776065826416016,0.47124628722667694,-0.0009404516447872879,-0.7718452990055085,3840.0,19200.0,0.9749999940395355,136566.0,384.0,-0.0022860050667077303,1.0,60.0,0.2,43.796786880493165,0.7999999821186066,0.325,60.0,0.45262499999999994,-32.40951016790932
0.0,0.5,0.0003,83.26,0.7833333611488342,19.498104095458984,0.0,-0.0006728172302246094,0.3949217051267624,-0.004458446088247569,-0.7717572033405304,3850.0,19250.0,0.8833333253860474,154042.0,385.0,-0.00031112192664295435,1.0,60.0,0.2,40.035002899169925,0.8333333134651184,0.44999999999999996,60.0,0.45262499999999994,-32.40951016790932
0.0,0.5,0.0003,83.63,0.8666666746139526,80.56275939941406,0.0,-0.0003415346145629883,0.5689570903778076,0.0033109668083483256,-0.7704977452754974,3860.0,19300.0,0.4999999850988388,176497.0,386.0,-0.004287657793611288,1.0,60.0,0.2,161.28644561767578,0.6833333075046539,0.6833333333333333,60.0,0.4493125,-32.40951016790932
0.0,0.5,0.0003,82.81,0.7333333492279053,33.88047790527344,0.0,0.0008006095886230469,0.48611854016780853,-0.0014856117850285955,-0.77075674533844,3870.0,19350.0,0.7999999821186066,154861.0,387.0,-0.00046265125274658203,1.0,60.0,0.2,68.62335510253907,0.7666666805744171,0.4666666666666667,60.0,0.4544375,-32.6393194646365
0.0,0.5,0.0003,82.81,0.5083333253860474,28.047584533691406,0.0,0.0006614327430725098,0.5489592850208282,2.1822035589202926e-05,-0.7724971890449523,3880.0,19400.0,0.9666666388511658,155235.0,388.0,-2.3856162442825735e-05,1.0,60.0,0.2,56.15841789245606,0.737500011920929,0.27083333333333337,60.0,0.4544375,-32.28982575781643
0.0,0.5,0.0003,82.81,0.699999988079071,17.55103874206543,0.0,0.0011295080184936523,0.47025996446609497,-0.0007846514495286172,-0.7735269606113434,3890.0,19450.0,0.9583333134651184,155646.0,389.0,0.0017086792504414916,1.0,60.0,0.2,35.93550415039063,0.8291666805744171,0.37083333333333335,60.0,0.4544375,-32.28982575781643
0.0,0.5,0.0003,83.92,0.8833333253860474,23.4581298828125,0.0,-0.0005637407302856445,0.43143807351589203,-0.00183271464169934,-0.7747067153453827,3900.0,19500.0,0.7666666507720947,156037.0,390.0,0.0031903982162475586,1.0,60.0,0.2,46.99976501464844,0.8250000178813934,0.5583333333333333,60.0,0.4465,-32.28982575781643
0.0,0.5,0.0003,83.92,0.8916666805744171,24.661977767944336,0.0,0.0004310011863708496,0.7022958993911743,0.00032134104048608947,-0.776217132806778,3910.0,19550.0,0.4333333224058151,208583.0,391.0,0.001482310239225626,1.0,60.0,0.2,50.2130844116211,0.6624999940395355,0.7291666666666666,60.0,0.4465,-33.101568576069546
