raw\gen\time/iterations,raw\gen\time/fps,raw\gen\time/total_timesteps,raw\gen\time/time_elapsed,raw\gen\train/clip_fraction,raw\gen\rollout/ep_rew_mean,raw\gen\train/entropy_loss,raw\gen\train/explained_variance,raw\gen\train/approx_kl,raw\gen\rollout/ep_len_mean,raw\gen\train/n_updates,raw\gen\train/policy_gradient_loss,raw\gen\train/clip_range,raw\gen\train/learning_rate,raw\gen\train/loss,raw\gen\train/value_loss,raw\gen\rollout/ep_rew_wrapped_mean
1,39581,6550,0,0.0,0.86125,-0.07508056238293648,0.024265050888061523,-0.00036301612,20.76,1300,-0.0001494643680343799,0.2,0.0003,9.187644958496094,25.33843650817871,-21.555217853933573
1,41181,6600,0,0.0,0.8613124999999999,-0.07530450746417046,0.13748592138290405,-0.00015099526,20.75,1310,2.5841474121079953e-05,0.2,0.0003,8.722323417663574,27.98910846710205,-21.369563207253815
1,39945,6650,0,0.0,0.8613124999999999,-0.0731250949203968,-0.05138504505157471,4.339218e-06,20.75,1320,-6.295441863812811e-07,0.2,0.0003,7.007769584655762,22.23081455230713,-20.99142184242606
1,40925,6700,0,0.0,0.8613749999999999,-0.07358429282903671,-0.041605472564697266,0.000115137096,20.74,1330,-7.350015441218716e-05,0.2,0.0003,2.342268705368042,11.659028244018554,-20.583203211054204
1,40021,6750,0,0.0,0.8614999999999999,-0.07691169008612633,0.011002302169799805,0.0012941551,20.72,1340,-0.0006539128757722778,0.2,0.0003,0.5864179134368896,1.4112944602966309,-20.27376419529319
1,36156,6800,0,0.0,0.8614375,-0.0962288461625576,0.08241677284240723,0.0069201468,20.73,1350,-0.0038628409174279454,0.2,0.0003,0.27452874183654785,1.2581340074539185,-20.144483792707323
1,41395,6850,0,0.02800000011920929,0.8591874999999999,-0.17835449278354645,0.010655641555786133,0.048115525,21.09,1360,-0.004480134090641741,0.2,0.0003,0.16657882928848267,1.5051658570766449,-20.2220604596287
1,42522,6900,0,0.031999999284744264,0.8576249999999999,-0.40073891282081603,0.003658115863800049,0.0106815435,21.34,1370,0.02087607052549707,0.2,0.0003,169.395263671875,358.7953765869141,-21.085946280285714
1,43284,6950,0,0.009999999776482582,0.8940625,-0.4421412408351898,0.005127906799316406,0.02008451,16.15,1380,-0.00933749695541337,0.2,0.0003,218.58038330078125,463.9377838134766,-21.588450222462416
1,43591,7000,0,0.029999999329447746,0.9203749999999999,-0.34668579399585725,0.06836426258087158,-0.003468752,12.42,1390,-0.010434674581512792,0.2,0.0003,28.27813720703125,61.7440242767334,-15.914721835181117
1,41449,7050,0,0.021999999508261682,0.9473124999999999,-0.2858826041221619,0.039047420024871826,0.0025221037,8.43,1400,-0.012902348365634708,0.2,0.0003,61.32477569580078,127.2769645690918,-8.843579631969332
1,44359,7100,0,0.0019999999552965165,0.9464374999999999,-0.14786473363637925,0.006656527519226074,-0.004888744,8.57,1410,-0.006503778500017177,0.2,0.0003,21.11355972290039,42.772470474243164,-2.909836684539914
1,41814,7150,0,0.03599999919533729,0.9464999999999999,-0.16709298640489578,0.04830789566040039,0.019155229,8.56,1420,-0.01126248950511215,0.2,0.0003,20.516664505004883,45.45840950012207,-2.9522984278947115
1,43116,7200,0,0.0,0.9464375000000002,-0.10322387367486954,-0.22411847114562988,-0.0010449409,8.57,1430,0.0004678519882727494,0.2,0.0003,17.558578491210938,40.419836807250974,-2.4968931681662796
1,38339,7250,0,0.0,0.9471875,-0.10470715314149856,-0.03312981128692627,0.000300622,8.45,1440,-0.00014938521093483815,0.2,0.0003,11.126818656921387,25.901205825805665,-1.8232305160164832
1,44153,7300,0,0.0,0.9471250000000001,-0.0983398623764515,-0.015357136726379395,-0.00020806788,8.46,1450,2.8273343497886573e-05,0.2,0.0003,4.006469249725342,10.47615327835083,-0.9064285285770893
1,45758,7350,0,0.0,0.9470625000000001,-0.10136141702532768,0.04174625873565674,0.00030631066,8.47,1460,-4.4098138110726384e-05,0.2,0.0003,0.4204033315181732,1.7904260873794555,-0.5565596354752779
1,46076,7400,0,0.0,0.9470000000000001,-0.09904973804950715,-0.07167589664459229,-0.0002925205,8.48,1470,-0.00013702606913650327,0.2,0.0003,0.3654526472091675,0.800055742263794,-0.5954363775253296
1,45414,7450,0,0.0,0.9470000000000001,-0.09041161760687828,-0.01125180721282959,0.00044331548,8.48,1480,-0.003114626783412078,0.2,0.0003,0.6285023093223572,1.6126543521881103,-0.9981566119194031
1,45466,7500,0,0.0,0.9470000000000001,-0.07018700540065766,0.011946499347686768,-0.002959032,8.48,1490,-0.0012866636301623658,0.2,0.0003,0.6179212927818298,1.3526074647903443,-1.610544463172555
1,43148,7550,0,0.0,0.9468125,-0.05868009775876999,0.03485637903213501,-0.00085700036,8.51,1500,-0.0004299607113352977,0.2,0.0003,0.6193128228187561,1.2417876601219178,-2.233724881187081
1,46893,7600,0,0.0,0.9468125000000001,-0.0628665804862976,0.0780254602432251,0.010464191,8.51,1510,-0.007123031625057763,0.2,0.0003,0.6612759232521057,1.6192242741584777,-2.70704870916903
1,47812,7650,0,0.0,0.9469375,-0.06177188009023667,0.07519477605819702,0.002456236,8.49,1520,0.0010552625460551468,0.2,0.0003,1.0016987323760986,2.735492479801178,-2.8612194561958315
1,44481,7700,0,0.0,0.9525,-0.07028408274054528,-0.020020246505737305,-0.00050430297,7.6,1530,-2.8035638649726025e-06,0.2,0.0003,1.2101596593856812,3.46822350025177,-2.709422510415316
1,47386,7750,0,0.015999999642372132,0.9548750000000001,-0.08133325278759003,-0.014532208442687988,-0.01284038,7.22,1540,-0.004459750482813263,0.2,0.0003,0.9026215076446533,3.1942521929740906,-0.2710179554671049
1,48498,7800,0,0.0,0.9548750000000001,-0.08219715505838394,-0.03373277187347412,-0.0065585705,7.22,1550,-0.0006267638058261582,0.2,0.0003,0.22095002233982086,1.0299392640590668,0.4814479743689299
1,50321,7850,0,0.0019999999552965165,0.955625,-0.06022979393601417,-0.02495110034942627,-0.0046801185,7.1,1560,0.0005729067308127611,0.2,0.0003,0.24297605454921722,0.5701660275459289,0.3703896305710077
1,46751,7900,0,0.0,0.955625,-0.0710120964795351,-0.004781365394592285,-0.0054979273,7.1,1570,-0.000624128445531813,0.2,0.0003,0.13634733855724335,0.3278674125671387,0.2468174272030592
1,50090,7950,0,0.0,0.9556874999999999,-0.04609700068831444,-0.0006262063980102539,-0.0008138561,7.09,1580,-0.0007055672254645984,0.2,0.0003,0.029389332979917526,0.19464322403073311,-0.0512233167886734
1,50308,8000,0,0.0,0.9557499999999999,-0.045696791633963584,0.002260565757751465,7.551193e-05,7.08,1590,4.3927191742909597e-05,0.2,0.0003,0.053422961384058,0.2977330408990383,-0.3450064604729414
