mean\gen\train/learning_rate,mean\disc\disc_acc_expert,mean\gen\train/entropy_loss,mean\disc\disc_entropy,mean\gen\time/iterations,mean\disc\n_expert,mean\gen\train/clip_fraction,mean\gen\time/fps,mean\gen\train/approx_kl,mean\disc\disc_proportion_expert_true,mean\gen\time/total_timesteps,mean\gen\train/policy_gradient_loss,mean\gen\train/loss,mean\gen\train/explained_variance,mean\gen\train/clip_range,mean\disc\disc_acc_gen,mean\disc\global_step,mean\disc\n_generated,mean\disc\disc_proportion_expert_pred,mean\gen\train/n_updates,mean\gen\time/time_elapsed,mean\gen\train/value_loss,mean\disc\disc_loss,mean\disc\disc_acc
0.0003,0.7333333492279053,-0.9638524353504181,0.4764135926961899,1.0,60.0,0.12999999783933164,57328.0,0.015433186665177345,0.5,33400.0,-0.013268921079492558,1.8563872575759888,0.14144790172576904,0.2,0.9083333611488342,167.0,60.0,0.4125,1670.0,0.0,4.973415350914001,0.4035937339067459,0.8208333849906921
0.0003,0.7166667282581329,-0.9847663462162017,0.4593595564365387,1.0,60.0,0.0,58896.0,0.0005454107886180282,0.5,33600.0,0.00015615206118675397,1.5688769817352295,-0.1116030216217041,0.2,0.9000000357627869,168.0,60.0,0.4083333333333333,1680.0,0.0,4.632442700862884,0.3877851068973541,0.8083333969116211
0.0003,0.7250000238418579,-0.9341117292642593,0.4259972870349884,1.0,60.0,0.0,61956.0,0.0002084854058921337,0.5,33800.0,-0.0021460232284212567,1.9774858951568604,-0.2814291715621948,0.2,0.9333333671092987,169.0,60.0,0.39583333333333337,1690.0,0.0,6.4278052806854244,0.32967509329319,0.8291667103767395
0.0003,0.7666667103767395,-0.9269270211458206,0.4480547159910202,1.0,60.0,0.0,61933.0,0.0014039274537935853,0.5,34000.0,-0.000804988639807469,2.0493268966674805,0.13779932260513306,0.2,0.7750000655651093,170.0,60.0,0.49583333333333335,1700.0,0.0,4.888796734809875,0.39301447570323944,0.7708333730697632
0.0003,0.7750000655651093,-0.9686580240726471,0.36579573154449463,1.0,60.0,0.0,62045.0,-0.0020557050593197346,0.5,34200.0,4.633922438368465e-05,8.21077823638916,-0.3569643497467041,0.2,0.991666704416275,171.0,60.0,0.39166666666666666,1710.0,0.0,24.84499320983887,0.2716437876224518,0.8833333849906921
0.0003,0.8416666984558105,-0.9780860483646393,0.4000641107559204,1.0,60.0,0.0,62173.0,-0.0014756047166883945,0.5,34400.0,-0.0006992738101180507,9.481125831604004,-0.678371787071228,0.2,1.0,172.0,60.0,0.42083333333333334,1720.0,0.0,19.746610641479492,0.26315851509571075,0.9208333790302277
0.0003,0.8750000298023224,-0.9955455809831619,0.27628323435783386,1.0,60.0,0.0,62759.0,0.0003352233616169542,0.5,34600.0,-0.00023140689465463992,2.135268449783325,-0.9121910333633423,0.2,1.0,173.0,60.0,0.4375,1730.0,0.0,11.005684423446656,0.18424638360738754,0.9375000596046448
0.0003,0.9500000476837158,-0.9900343030691147,0.31424230337142944,1.0,60.0,0.0,56804.0,9.477495768805966e-05,0.5,34800.0,-0.0001681388277120277,2.144209861755371,0.6465361416339874,0.2,1.0,174.0,60.0,0.475,1740.0,0.0,7.354956483840942,0.17832405120134354,0.9750000536441803
0.0003,0.9666666984558105,-0.9385647207498551,0.4051276445388794,1.0,60.0,0.0,60735.0,0.00010278612171532586,0.5,35000.0,-0.002114789624895863,8.773448944091797,-1.2273986339569092,0.2,0.9000000357627869,175.0,60.0,0.5333333333333333,1750.0,0.0,23.02276954650879,0.2528260722756386,0.9333333671092987
0.0003,0.9666666984558105,-0.9372506618499756,0.3660631477832794,1.0,60.0,0.0,62311.0,0.0025251663755625486,0.5,35200.0,-0.004335391179542025,6.153320789337158,0.25890231132507324,0.2,0.8166667222976685,176.0,60.0,0.575,1760.0,0.0,13.277720975875855,0.2433197945356369,0.8916667103767395
0.0003,0.9750000536441803,-1.009697473049164,0.41283077001571655,1.0,60.0,0.0,58542.0,-0.0053955926559865475,0.5,35400.0,-0.009946453876327865,5.475552558898926,0.5226355195045471,0.2,0.7333333790302277,177.0,60.0,0.6208333333333333,1770.0,0.0,12.801679754257203,0.31734946370124817,0.854166716337204
0.0003,0.991666704416275,-0.951580262184143,0.39871515333652496,1.0,60.0,0.0034999998286366464,64319.0,0.006051949225366116,0.5,35600.0,-0.012934525400749398,2.479470729827881,-0.5624656677246094,0.2,0.916666716337204,178.0,60.0,0.5375000000000001,1780.0,0.0,9.246616315841674,0.22037454694509506,0.9541667103767395
0.0003,0.98333340883255,-0.9418647557497024,0.35368025302886963,1.0,60.0,0.0,64676.0,0.009669370017945766,0.5,35800.0,-0.010074191422667323,8.866077423095703,-0.23753619194030762,0.2,0.7583333849906921,179.0,60.0,0.6125,1790.0,0.0,19.564660406112672,0.2956356555223465,0.8708333969116211
0.0003,0.9666667282581329,-0.9776970595121384,0.41195477545261383,1.0,60.0,0.05399999814108014,59960.0,0.01774294674396515,0.5,36000.0,-0.014267724781180746,2.5979459285736084,-0.447080135345459,0.2,0.8250000476837158,180.0,60.0,0.5708333333333333,1800.0,0.0,8.156998872756958,0.3074706196784973,0.8958333730697632
0.0003,0.98333340883255,-1.0644050896167756,0.4182817190885544,1.0,60.0,0.0,64330.0,0.0011365427635610104,0.5,36200.0,-0.008683888799045292,18.50803565979004,0.09125620126724243,0.2,0.5333333611488342,181.0,60.0,0.725,1810.0,0.0,60.37668952941895,0.478458434343338,0.7583333849906921
0.0003,0.9500000476837158,-1.0676173448562623,0.4242240935564041,1.0,60.0,0.0,63051.0,-0.0018687311094254255,0.5,36400.0,-0.005759852941548083,51.13020324707031,0.06826990842819214,0.2,0.40833336114883423,182.0,60.0,0.7708333333333334,1820.0,0.0,103.62753829956054,0.6161742210388184,0.679166704416275
0.0003,0.9833333492279053,-1.1124605357646942,0.40691691637039185,1.0,60.0,0.0,66241.0,-0.0032091299071907997,0.5,36600.0,-0.004781845851626621,118.41007232666016,0.024855613708496094,0.2,0.36666668951511383,183.0,60.0,0.8083333333333333,1830.0,0.0,266.141187286377,0.741129994392395,0.6750000417232513
0.0003,0.9666666984558105,-1.185652256011963,0.4018816500902176,1.0,60.0,0.0,65313.0,-0.0013481159694492817,0.5,36800.0,-0.00693595062795751,352.93365478515625,1.430511474609375e-05,0.2,0.24166667461395264,184.0,60.0,0.8625,1840.0,0.0,679.4923919677734,0.9804765582084656,0.604166716337204
0.0003,0.9333333671092987,-1.1922947108745574,0.491887629032135,1.0,60.0,0.004499999899417162,67215.0,-0.010417969897389412,0.5,37000.0,-0.00921409695304476,83.39788055419922,0.00019562244415283203,0.2,0.5000000447034836,185.0,60.0,0.7166666666666667,1850.0,0.0,160.74822082519532,0.5905010104179382,0.7166667282581329
0.0003,0.8500000536441803,-1.1831721425056458,0.4883207827806473,1.0,60.0,0.23599999397993088,67699.0,0.03409022092819214,0.5,37200.0,-0.026626763378502803,6.098116874694824,0.0016129016876220703,0.2,0.7333333492279053,186.0,60.0,0.5583333333333333,1860.0,0.0,11.80724081993103,0.46906009316444397,0.791666716337204
0.0003,0.7583333551883698,-1.1509712994098664,0.5128017365932465,1.0,60.0,0.33549999333918096,65857.0,0.010998701676726341,0.5,37400.0,-0.037911151249427365,0.9873774647712708,0.08825474977493286,0.2,0.8416666984558105,187.0,60.0,0.4583333333333333,1870.0,0.0,2.1786399722099303,0.4606628865003586,0.8000000417232513
0.0003,0.7500000298023224,-1.0358038127422333,0.4845471978187561,1.0,60.0,0.01899999948218465,63157.0,0.016493316739797592,0.5,37600.0,0.0022164423032663195,22.423416137695312,-1.2686035633087158,0.2,0.9000000655651093,188.0,60.0,0.425,1880.0,0.0,85.7875940322876,0.44595396518707275,0.8250000476837158
0.0003,0.6250000298023224,-1.0091069340705872,0.43903905153274536,1.0,60.0,0.0,68290.0,0.0006329178577288985,0.5,37800.0,-0.003627394988716048,4.7604079246521,-0.18217122554779053,0.2,0.9416667222976685,189.0,60.0,0.3416666666666667,1890.0,0.0,10.213965725898742,0.5461995303630829,0.7833333611488342
0.0003,0.6000000238418579,-1.0172460079193115,0.4442347139120102,1.0,60.0,0.0,68027.0,-0.0003700852394104004,0.5,38000.0,-0.002313895976658387,3.575195550918579,-2.2256815433502197,0.2,0.9583333730697632,190.0,60.0,0.3208333333333333,1900.0,0.0,10.392547464370727,0.5333199054002762,0.7791667282581329
0.0003,0.6250000298023224,-1.1092202305793761,0.4105336368083954,1.0,60.0,0.0,65621.0,0.000952624948695302,0.5,38200.0,-0.0026526304633589957,2.8620481491088867,-0.9099215269088745,0.2,0.9750000536441803,191.0,60.0,0.325,1910.0,0.0,11.529200768470764,0.4880204498767853,0.8000000417232513
0.0003,0.7250000536441803,-1.1471140921115874,0.39338837563991547,1.0,60.0,0.0,67430.0,-0.0007424527429975569,0.5,38400.0,-0.001479062398953701,3.623121500015259,-0.03411126136779785,0.2,0.9666667282581329,192.0,60.0,0.37916666666666665,1920.0,0.0,9.24169044494629,0.3611669987440109,0.8458333909511566
0.0003,0.6416667103767395,-1.034077787399292,0.4714942127466202,1.0,60.0,0.009999999776482582,67095.0,-0.0015073063550516963,0.5,38600.0,-0.013029717782745153,3.5104992389678955,-0.34739577770233154,0.2,0.8750000596046448,193.0,60.0,0.38333333333333336,1930.0,0.0,8.491582703590392,0.49481751024723053,0.7583333849906921
0.0003,0.7666667103767395,-0.9844057619571686,0.4721228927373886,1.0,60.0,0.0449999988079071,69036.0,0.0015208013355731964,0.5,38800.0,-0.013158198614837602,1.8981751203536987,-1.0535953044891357,0.2,0.8916667103767395,194.0,60.0,0.4375,1940.0,0.0,5.286396908760071,0.4076860696077347,0.8291667103767395
0.0003,0.8250000476837158,-0.9994905263185501,0.4348262548446655,1.0,60.0,0.007499999832361937,70611.0,0.0015040271682664752,0.5,39000.0,-0.008097245803801379,3.1361749172210693,-1.303635835647583,0.2,0.8333333730697632,195.0,60.0,0.49583333333333335,1950.0,0.0,8.850115418434143,0.3669328987598419,0.8291667103767395
0.0003,0.8833333849906921,-1.000118550658226,0.47710244357585907,1.0,60.0,0.0054999998770654205,69327.0,-0.005150122102349997,0.5,39200.0,-0.006315308490418836,2.9738941192626953,-0.575342059135437,0.2,0.7583333849906921,196.0,60.0,0.5625,1960.0,0.0,7.691115999221802,0.3987981081008911,0.8208333849906921
0.0003,0.9083333611488342,-1.0266124308109283,0.4499247968196869,1.0,60.0,0.0004999999888241291,68498.0,0.006853755097836256,0.5,39400.0,-0.007191216081089813,2.1362714767456055,-0.33746886253356934,0.2,0.741666704416275,197.0,60.0,0.5833333333333334,1970.0,0.0,4.967415273189545,0.39277587831020355,0.8250000476837158
0.0003,0.98333340883255,-0.9798944264650344,0.4248516708612442,1.0,60.0,0.09449999732896686,63026.0,0.024038322269916534,0.5,39600.0,-0.013845477626658997,1.4281710386276245,-0.9098759889602661,0.2,0.6916667222976685,198.0,60.0,0.6458333333333334,1980.0,0.0,3.8626450061798097,0.3531654328107834,0.8375000357627869
0.0003,0.9666666984558105,-1.005636340379715,0.45074397325515747,1.0,60.0,0.0,71134.0,0.0023842444643378258,0.5,39800.0,-0.0030328099333710055,1.9926954507827759,-0.7662075757980347,0.2,0.741666704416275,199.0,60.0,0.6125,1990.0,0.0,5.964013075828552,0.38906244933605194,0.8541666865348816
0.0003,0.991666704416275,-0.9785182297229766,0.3711031824350357,1.0,60.0,0.0024999999441206455,69509.0,0.004140712320804596,0.5,40000.0,-0.009802571286156293,2.1325247287750244,-0.35361719131469727,0.2,0.7166666984558105,200.0,60.0,0.6375,2000.0,0.0,5.257756543159485,0.3330976366996765,0.854166716337204
0.0003,0.991666704416275,-0.9415870547294617,0.3761027604341507,1.0,60.0,0.021999999694526196,72235.0,0.0029612539801746607,0.5,40200.0,-0.015373513116617676,2.215970993041992,-0.03132474422454834,0.2,0.8000000417232513,201.0,60.0,0.5958333333333333,2010.0,0.0,5.392915916442871,0.30606240034103394,0.8958333730697632
0.0003,0.9666666984558105,-1.0173894554376601,0.40996748208999634,1.0,60.0,0.06499999845400453,62074.0,0.009113493375480175,0.5,40400.0,-0.01943004545260916,1.143190860748291,0.05052691698074341,0.2,0.7166666984558105,202.0,60.0,0.625,2020.0,0.0,3.177638304233551,0.3281276971101761,0.8416666984558105
0.0003,0.9833333492279053,-1.006381294131279,0.4293181151151657,1.0,60.0,0.09699999801814556,73347.0,0.014806815423071384,0.5,40600.0,-0.02439970931690185,1.2446529865264893,0.1712409257888794,0.2,0.741666704416275,203.0,60.0,0.6208333333333333,2030.0,0.0,3.2827696084976195,0.3063485622406006,0.8625000417232513
0.0003,0.9750000536441803,-0.926778781414032,0.40448929369449615,1.0,60.0,0.0034999998286366464,72191.0,0.009744902141392231,0.5,40800.0,-0.006722167784522526,4.274614334106445,-0.1081618070602417,0.2,0.7083333730697632,204.0,60.0,0.6333333333333333,2040.0,0.0,10.296095991134644,0.3338018208742142,0.8416667282581329
0.0003,0.9833333492279053,-0.9334185272455215,0.38487179577350616,1.0,60.0,0.01599999936297536,71787.0,0.004416617099195719,0.5,41000.0,-0.008121685573190884,2.3518054485321045,-0.1934216022491455,0.2,0.7500000298023224,205.0,60.0,0.6166666666666667,2050.0,0.0,5.266735100746155,0.29689735174179077,0.866666704416275
0.0003,0.9583334028720856,-0.9200708329677582,0.3861679285764694,1.0,60.0,0.09799999874085188,68853.0,0.03837697207927704,0.5,41200.0,-0.025456764050526548,2.0744268894195557,0.10300350189208984,0.2,0.8000000417232513,206.0,60.0,0.5791666666666666,2060.0,0.0,4.285964941978454,0.27992774546146393,0.8791667222976685
0.0003,0.9583334028720856,-0.847942104935646,0.42720189690589905,1.0,60.0,0.13349999571219087,75483.0,0.00974931102246046,0.5,41400.0,-0.02907649474265055,1.745047926902771,0.16712862253189087,0.2,0.741666704416275,207.0,60.0,0.6083333333333334,2070.0,0.0,3.6873287558555603,0.35166528820991516,0.8500000536441803
0.0003,0.9416666924953461,-0.8957672536373138,0.4258212000131607,1.0,60.0,0.018999999668449164,71796.0,-0.0024991570971906185,0.5,41600.0,-0.012172186306794152,1.9969393014907837,0.04675787687301636,0.2,0.741666704416275,208.0,60.0,0.6,2080.0,0.0,4.480837333202362,0.3505655378103256,0.8416666984558105
0.0003,0.9583333730697632,-0.8667563438415528,0.4339929521083832,1.0,60.0,0.1324999960139394,76067.0,0.04219625145196915,0.5,41800.0,-0.03056300739850846,0.5054740309715271,0.14379429817199707,0.2,0.6916667222976685,209.0,60.0,0.6333333333333333,2090.0,0.0,1.3047545790672301,0.36645108461380005,0.8250000476837158
0.0003,0.9666666984558105,-0.8915592908859253,0.4505998194217682,1.0,60.0,0.04599999850615859,75475.0,-0.002729448489844799,0.5,42000.0,-0.008640170574479277,21.6058292388916,0.05089890956878662,0.2,0.5583333671092987,210.0,60.0,0.7041666666666666,2100.0,0.0,42.469375419616696,0.48457613587379456,0.7625000476837158
0.0003,0.9500000476837158,-0.9319672107696533,0.4724810868501663,1.0,60.0,0.009499999787658453,76233.0,0.00984666496515274,0.5,42200.0,-0.010431229849113067,15.873466491699219,0.07714831829071045,0.2,0.49166668951511383,211.0,60.0,0.7291666666666667,2110.0,0.0,35.19580764770508,0.50392846763134,0.7208333909511566
0.0003,0.9583334028720856,-0.9878222793340683,0.4737790375947952,1.0,60.0,0.0044999998062849045,76336.0,-0.0005916301161050797,0.5,42400.0,-0.010620685430360011,100.35208129882812,0.01069021224975586,0.2,0.38333335518836975,212.0,60.0,0.7875000000000001,2120.0,0.0,231.60010375976563,0.6623876392841339,0.6708333790302277
0.0003,0.9000000655651093,-1.0683760583400725,0.4812970608472824,1.0,60.0,0.0,67821.0,0.0028476400766521692,0.5,42600.0,-0.005625783707131626,125.04463958740234,0.01566988229751587,0.2,0.34166668355464935,213.0,60.0,0.7791666666666667,2130.0,0.0,280.9294288635254,0.865149587392807,0.6208333671092987
0.0003,0.8916667103767395,-0.9429849624633789,0.5506305396556854,1.0,60.0,0.17399999629706145,70706.0,0.023153815418481827,0.5,42800.0,-0.02442050532263238,1.2698302268981934,0.008133530616760254,0.2,0.7333333790302277,214.0,60.0,0.5791666666666666,2140.0,0.0,2.8133777141571046,0.43239863216876984,0.8125000596046448
0.0003,0.7250000536441803,-1.0561284303665162,0.5884079039096832,1.0,60.0,0.033999999053776264,75557.0,0.006015859078615904,0.5,43000.0,0.00034179762442363424,15.190152168273926,0.00395357608795166,0.2,0.5250000357627869,215.0,60.0,0.6000000000000001,2150.0,0.0,33.646753025054934,0.6778742969036102,0.6250000298023224
0.0003,0.5833333730697632,-1.0213581711053847,0.5823892652988434,1.0,60.0,0.12299999762326479,74883.0,0.048908572643995285,0.5,43200.0,-0.02310963094793266,2.650890350341797,0.002966582775115967,0.2,0.8500000536441803,216.0,60.0,0.3666666666666667,2160.0,0.0,5.47804102897644,0.5709716975688934,0.7166666984558105
0.0003,0.5500000417232513,-0.9758544743061066,0.5823454558849335,1.0,60.0,0.023999999184161423,78412.0,0.01761113852262497,0.5,43400.0,-0.011346325801918277,12.136442184448242,0.015590965747833252,0.2,0.7250000238418579,217.0,60.0,0.4125,2170.0,0.0,29.96608829498291,0.6714929938316345,0.6375000476837158
0.0003,0.6250000298023224,-1.0681916356086731,0.6243470013141632,1.0,60.0,0.06299999710172415,78353.0,0.034656960517168045,0.5,43600.0,-0.018578757272130986,4.097102165222168,-0.001669764518737793,0.2,0.616666704416275,218.0,60.0,0.5041666666666667,2180.0,0.0,10.539945220947265,0.6840128302574158,0.6208333671092987
0.0003,0.616666704416275,-0.8903234988451004,0.5440863966941833,1.0,60.0,0.0,72967.0,-0.0005046520382165909,0.5,43800.0,-0.0032904186683587965,192.1707763671875,0.0021898746490478516,0.2,0.11666667461395264,219.0,60.0,0.75,2190.0,0.0,392.15698394775393,1.1037853956222534,0.36666668951511383
0.0003,0.6000000238418579,-1.0096570789813994,0.5851660072803497,1.0,60.0,0.11299999728798867,79778.0,0.053768306970596313,0.5,44000.0,-0.014130541953607478,6.289574146270752,0.014616847038269043,0.2,0.7750000357627869,220.0,60.0,0.4125,2200.0,0.0,13.80834732055664,0.5715360343456268,0.6875000298023224
0.0003,0.6250000298023224,-0.9521179229021073,0.6042765080928802,1.0,60.0,0.2784999951720238,77740.0,0.06397666782140732,0.5,44200.0,-0.020088790456007644,3.617516279220581,0.0038084983825683594,0.2,0.8000000417232513,221.0,60.0,0.4125,2210.0,0.0,8.382558679580688,0.5404837131500244,0.7125000357627869
0.0003,0.6583333611488342,-0.43510392010211946,0.5783164501190186,1.0,60.0,0.03949999902397394,75717.0,0.007829152047634125,0.5,44400.0,-0.01571311421133581,1.5718083381652832,0.005624890327453613,0.2,0.991666704416275,222.0,60.0,0.33333333333333337,2220.0,0.0,2.9740890145301817,0.4726335108280182,0.8250000476837158
0.0003,0.5916666984558105,-0.2561596274375916,0.5436597764492035,1.0,60.0,0.0,79998.0,0.001334108179435134,0.5,44600.0,-0.0003962026134541219,5.613980293273926,-0.0006542205810546875,0.2,0.8000000417232513,223.0,60.0,0.39583333333333337,2230.0,0.0,12.517929744720458,0.5028547048568726,0.6958333849906921
0.0003,0.5333333760499954,-0.27113432586193087,0.3586685508489609,1.0,60.0,0.0,79342.0,0.0006342196138575673,0.5,44800.0,-0.00017311454033972496,17.212661743164062,-0.07315337657928467,0.2,1.0,224.0,60.0,0.26666666666666666,2240.0,0.0,41.22699203491211,0.4406931549310684,0.7666667103767395
0.0003,0.45000001788139343,-0.28519388288259506,0.2980578988790512,1.0,60.0,0.0,80181.0,-0.0006682741222903132,0.5,45000.0,-0.0003170195686692523,17.150653839111328,0.005235195159912109,0.2,1.0,225.0,60.0,0.225,2250.0,0.0,44.666416549682616,0.4618407040834427,0.7250000238418579
0.0003,0.5416666865348816,-0.27556463330984116,0.2679053992033005,1.0,60.0,0.0,77607.0,0.00019239424727857113,0.5,45200.0,-0.00010180794776957214,2.8930234909057617,-0.0010467767715454102,0.2,1.0,226.0,60.0,0.27083333333333337,2260.0,0.0,31.267107844352722,0.4473266303539276,0.7708333730697632
0.0003,0.5666666924953461,-0.29031586945056914,0.28229622542858124,1.0,60.0,0.0019999999552965165,80082.0,0.0021150074899196625,0.5,45400.0,-0.001214631877883221,0.8691281676292419,-0.140394926071167,0.2,1.0,227.0,60.0,0.2833333333333333,2270.0,0.0,7.9619913578033445,0.388048991560936,0.7833333909511566
0.0003,0.6750000417232513,-0.38790940791368483,0.3121805936098099,1.0,60.0,0.03549999939277768,82412.0,0.02670968323945999,0.5,45600.0,-0.007307050216710564,7.6299943923950195,-0.0032535791397094727,0.2,1.0,228.0,60.0,0.3375,2280.0,0.0,15.496806764602661,0.326572522521019,0.8375000357627869
0.0003,0.6750000417232513,-0.22126816138625144,0.2870558798313141,1.0,60.0,0.0,81706.0,8.671641262480989e-05,0.5,45800.0,0.000715347126006094,0.3643486201763153,-0.11985385417938232,0.2,1.0,229.0,60.0,0.3375,2290.0,0.0,5.244821155071259,0.2637876495718956,0.8375000655651093
0.0003,0.8333334028720856,-0.3038265645503998,0.32389160990715027,1.0,60.0,0.0004999999888241291,83787.0,-0.001471786410547793,0.5,46000.0,0.0011602819683616873,0.5026867389678955,0.008505582809448242,0.2,1.0,230.0,60.0,0.4166666666666667,2300.0,0.0,3.29051921069622,0.1986168995499611,0.916666716337204
0.0003,0.8833333849906921,-0.640121328830719,0.42199429869651794,1.0,60.0,0.020499999541789292,79987.0,-0.0014846676494926214,0.5,46200.0,-0.007648912987759093,0.5462993383407593,0.4483564496040344,0.2,0.991666704416275,231.0,60.0,0.4458333333333333,2310.0,0.0,1.5662438958883285,0.23995021730661392,0.9375000596046448
0.0003,0.9416667222976685,-0.6266579121351242,0.4232793152332306,1.0,60.0,0.06399999875575305,76547.0,0.007134576328098774,0.5,46400.0,-0.0163763654595241,1.0920065641403198,0.5204229056835175,0.2,0.9416667222976685,232.0,60.0,0.5,2320.0,0.0,2.7403341054916384,0.24379029124975204,0.9416667222976685
0.0003,0.9833333492279053,-1.027108398079872,0.45315101742744446,1.0,60.0,0.0,82583.0,-0.003128071315586567,0.5,46600.0,-0.0007156531640720942,69.1781005859375,-0.47712957859039307,0.2,0.3916666805744171,233.0,60.0,0.7958333333333334,2330.0,0.0,262.1836853027344,0.7201182246208191,0.6875000596046448
0.0003,0.9666666984558105,-0.8751670747995377,0.4442390352487564,1.0,60.0,0.0,77950.0,-0.0009562995983287692,0.5,46800.0,-0.0008533782789964306,52.177589416503906,0.39909547567367554,0.2,0.541666716337204,234.0,60.0,0.7124999999999999,2340.0,0.0,129.62873802185058,0.6093189716339111,0.7541667222976685
0.0003,0.991666704416275,-1.0755622506141662,0.4379337280988693,1.0,60.0,0.0,81743.0,-0.00014489202294498682,0.5,47000.0,-0.0015789621302828571,22.754919052124023,-0.005287885665893555,0.2,0.7083333730697632,235.0,60.0,0.6416666666666666,2350.0,0.0,68.92386150360107,0.4328699856996536,0.8500000536441803
0.0003,0.98333340883255,-0.9928053498268128,0.43190282583236694,1.0,60.0,0.0019999999552965165,78725.0,0.00020270555978640914,0.5,47200.0,-0.006985291701887064,32.32502365112305,0.1925761103630066,0.2,0.5333333611488342,236.0,60.0,0.7250000000000001,2360.0,0.0,79.61875133514404,0.5772987604141235,0.7583333849906921
0.0003,0.9250000417232513,-0.9120652198791503,0.4244932234287262,1.0,60.0,0.0,75443.0,-0.003688666969537735,0.5,47400.0,-0.004257809809954693,102.02999114990234,0.11750388145446777,0.2,0.5166666805744171,237.0,60.0,0.7041666666666666,2370.0,0.0,183.35446548461914,0.7399378418922424,0.7208333909511566
0.0003,0.9083333909511566,-0.9583804965019226,0.4457794725894928,1.0,60.0,0.0,81150.0,0.001120280590839684,0.5,47600.0,-0.005582636861276136,9.518470764160156,0.10507720708847046,0.2,0.7583333551883698,238.0,60.0,0.575,2380.0,0.0,25.769463539123535,0.36632145941257477,0.8333333730697632
0.0003,0.8250000476837158,-0.9784640520811081,0.47260139882564545,1.0,60.0,0.0,79491.0,-0.0009285139967687428,0.5,47800.0,-0.004887274930311825,34.52857208251953,0.06942301988601685,0.2,0.6250000298023224,239.0,60.0,0.6,2390.0,0.0,72.45819625854492,0.5687181353569031,0.7250000536441803
0.0003,0.8000000715255737,-0.8936030596494675,0.49724696576595306,1.0,60.0,0.018499999586492778,62478.0,-0.004239628091454506,0.5,48000.0,-0.009953805935219861,25.504053115844727,0.09114319086074829,0.2,0.42500002682209015,240.0,60.0,0.6875,2400.0,0.0,50.82597389221191,0.6405336260795593,0.6125000417232513
0.0003,0.7083333730697632,-0.9676934003829956,0.4819457679986954,1.0,60.0,0.09149999832734465,71921.0,0.04855789244174957,0.5,48200.0,-0.022867312584712706,9.06648063659668,0.04235720634460449,0.2,0.6666666865348816,241.0,60.0,0.5208333333333333,2410.0,0.0,21.5226770401001,0.5186793208122253,0.6875000298023224
0.0003,0.7333333790302277,-0.8736076295375824,0.5268053114414215,1.0,60.0,0.028499999176710845,63785.0,0.02106207236647606,0.5,48400.0,-0.013926008580252525,7.334151744842529,-0.10604703426361084,0.2,0.6000000536441803,242.0,60.0,0.5666666666666667,2420.0,0.0,16.544281673431396,0.5529465973377228,0.6666666865348816
0.0003,0.7000000476837158,-0.8377133786678315,0.5087241530418396,1.0,60.0,0.008499999716877937,57451.0,0.0013151539023965597,0.5,48600.0,-0.010609565355116502,13.32688045501709,0.05098789930343628,0.2,0.48333336412906647,243.0,60.0,0.6083333333333334,2430.0,0.0,30.93854112625122,0.6781543493270874,0.5916666984558105
0.0003,0.6916666924953461,-0.8319688647985458,0.5401114523410797,1.0,60.0,0.05849999850615859,77887.0,0.021934369578957558,0.5,48800.0,-0.0194641739760991,4.011473655700684,0.05584847927093506,0.2,0.6250000298023224,244.0,60.0,0.5333333333333333,2440.0,0.0,7.893953561782837,0.5824350714683533,0.6583333611488342
0.0003,0.6833333671092987,-0.7492870628833771,0.5379151105880737,1.0,60.0,0.013999999687075614,84765.0,-0.00158039596863091,0.5,49000.0,-0.006009133921674214,9.865344047546387,0.053949058055877686,0.2,0.5666666924953461,245.0,60.0,0.5583333333333333,2450.0,0.0,20.15266857147217,0.6628071367740631,0.6250000298023224
0.0003,0.6750000417232513,-0.72212755382061,0.564092367887497,1.0,60.0,0.021999999601393937,82488.0,0.002803864423185587,0.5,49200.0,-0.008135057562554237,4.970047473907471,0.010706186294555664,0.2,0.4000000059604645,246.0,60.0,0.6375,2460.0,0.0,12.09062819480896,0.663889080286026,0.5375000238418579
0.0003,0.7250000238418579,-0.7268331497907639,0.5719416439533234,1.0,60.0,0.004999999888241291,87355.0,0.0005036616930738091,0.5,49400.0,-0.004544713309293513,15.412402153015137,0.01733243465423584,0.2,0.5166667103767395,247.0,60.0,0.6041666666666666,2470.0,0.0,32.75088520050049,0.6811637580394745,0.6208333671092987
0.0003,0.6916667222976685,-0.7044120997190475,0.5416861176490784,1.0,60.0,0.0029999999329447745,82969.0,0.014693285338580608,0.5,49600.0,-0.006528180337936363,1.9721548557281494,-0.14344775676727295,0.2,0.5583333671092987,248.0,60.0,0.5666666666666667,2480.0,0.0,5.434184443950653,0.6130598187446594,0.6250000596046448
0.0003,0.6500000357627869,-0.6663364440202713,0.5696641802787781,1.0,60.0,0.038999998848885296,83723.0,0.013003196567296982,0.5,49800.0,-0.012382818795624173,7.735522747039795,-0.01795947551727295,0.2,0.6166666746139526,249.0,60.0,0.5166666666666666,2490.0,0.0,14.335508394241334,0.6364290714263916,0.6333333551883698
0.0003,0.741666704416275,-0.6656022518873215,0.5656412541866302,1.0,60.0,0.14699999578297138,86552.0,0.05503813922405243,0.5,50000.0,-0.03216041159175802,1.1845200061798096,0.023279130458831787,0.2,0.7666667103767395,250.0,60.0,0.48750000000000004,2500.0,0.0,2.9444049477577208,0.5401546955108643,0.7541666924953461
